Date,SWE_Ob,SWE_Yenise,SWE_Lena,SWE_Kolyma,SWE_Yukon,SWE_Mackenzie,SM_Ob,SM_Yenise,SM_Lena,SM_Kolyma,SM_Yukon,SM_Mackenzie,SF_Ob,SF_Yenise,SF_Lena,SF_Kolyma,SF_Yukon,SF_Mackenzie,SD_Ob,SD_Yenise,SD_Lena,SD_Kolyma,SD_Yukon,SD_Mackenzie,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
2/1/1989,128.4576854,23.35882752,110.7312079,82.42184481,249.0598297,110.6245198,0.001265268,0.05773957,0.003653252,0,0.575571814,0.00325548,27.65574108,23.35882752,14.87466268,36.19002979,24.73683191,14.28521703,610.1917172,687.9430277,663.9606129,548.9215488,1085.468407,595.743676,-14.87857143,3.22081627,18.6114848,4.341538649,-18.80661679,8.2712448,16.82520848,3.900578474,-25.07399298,3.52404,10.90002375,1.928476847,-27.67394555,0.737191385,29.79775567,1.616032021,-19.06347812,4.538186024,18.74262,7.171930097,-19.11281328,5.48784,12.08980788,8.085524269
3/1/1989,139.2177559,37.49206925,127.7246483,104.7231122,269.3792057,125.4389675,21.90643804,5.435701038,0.214414043,0,0,0.518216601,16.72022076,37.49206925,28.94943209,11.0042597,13.44885843,20.34637628,537.8350804,725.6693709,664.6345233,635.3131103,1102.495945,640.2394885,-5.685440097,3.15462508,11.61502189,22.1820338,-10.68458599,9.8554752,21.21667771,16.41785558,-15.79319805,2.91924,16.30523075,9.294400963,-23.85390899,1.042382769,8.351022357,4.435671437,-17.85422585,5.024420241,10.20019,12.6076555,-19.11980033,5.48544,18.63224515,14.65149845
4/1/1989,112.1337303,34.36228643,144.128636,124.0466781,261.863197,117.8099747,41.67732399,17.51015179,7.55466741,0,61.42231899,64.74931203,30.47410771,34.36228643,23.81139774,25.86813487,15.38732428,10.24832199,367.5418559,619.5187992,599.5556335,651.0752124,913.1615823,460.5512452,-1.337582632,3.04283227,28.12492917,46.61703458,-5.07919094,11.055744,19.01775249,40.94412331,-7.939374342,2.50812,12.07751355,31.37989207,-16.10220539,1.030685538,16.07320598,16.43687338,-3.056140468,4.862342169,9.722025,42.48803828,-3.144426038,5.0352,7.22846427,48.5041573
5/1/1989,44.23812356,18.88373525,105.0923817,89.71553015,176.0852074,33.8233896,104.7445406,122.8982864,112.7692323,118.3087471,93.26273231,75.89056435,7.445539674,18.88373525,22.38782267,13.35915112,16.88266376,23.11308335,134.0589934,394.1456624,333.792422,341.4416515,562.2993606,105.4563054,10.0622521,12.9125532,39.97757126,99.695661,5.349133324,28.059264,33.18540011,78.00173313,3.532932086,24.62508,29.9018005,64.68380585,-0.710420842,3.868992,10.560541,51.1034053,3.925039872,21.65048675,30.33183,70.60287081,4.604493,24.03696,40.67232823,79.63801745
6/1/1989,1.165268419,7.658174478,11.06029452,1.973757311,124.7527069,1.836206875,4.472615573,59.16503948,46.24703193,16.7830638,16.86590539,8.971927043,0.509831424,7.658174478,5.523807304,6.389913955,2.15429738,0.859952835,3.126608758,98.4827825,33.33794531,7.614536012,410.2262792,5.103052915,16.42153803,27.2643254,38.32556662,131.0736312,9.649967887,84.305664,47.59081467,89.30828705,10.58549184,112.068,65.95407981,86.80313064,10.8543092,48.98215385,29.89414767,101.1944005,10.64481705,59.20679711,52.38727,92.61722254,12.27695459,31.4736,48.00363888,106.0981697
7/1/1989,0.000687281,0.453297525,0.096242008,0.069982098,120.4576082,0.596319309,0.015044882,13.0491664,1.106557742,1.382993159,2.15406899,0.54852562,0.020368404,0.453297525,0.39123602,1.382626804,0.414383424,0.526050495,0.003897883,10.14190234,0.360845981,0.44811611,399.2519816,2.057635639,20.45730812,20.1268068,38.38253777,140.4828055,14.61965243,31.24224,63.90376124,101.0815009,14.05587043,57.2256,62.37563967,96.5516611,11.13246513,16.01324308,61.4070563,85.89299204,13.62519936,43.94709976,41.08325,96.44609613,15.55890248,20.6496,58.29631417,112.1080674
8/1/1989,0.001575957,0.742056546,0.132768516,0.165790847,120.1739505,0.577136163,0.034559404,1.232099322,1.675920245,2.788953165,0.970099411,0.100421338,0.031502453,0.742056546,1.703501206,2.854860476,0.509568113,0.095701393,0.00932622,0.677843477,0.807357343,0.999727006,398.5924327,1.937243356,15.82978086,9.67328542,47.36228966,97.27697969,12.0032113,17.805312,60.86914941,71.69222476,11.12480363,38.17008,67.78832876,65.6057833,8.331463709,25.28994462,56.98853567,59.39699247,12.05103668,35.4961388,48.47002,70.6523126,14.47562494,16.8096,52.22443004,82.89533984
9/1/1989,0.368250279,14.6913786,5.270668459,3.022015696,121.415331,2.054554671,1.28385407,8.206340008,10.9674606,3.942172907,6.595221083,6.66787976,3.996564253,14.6913786,26.62434287,23.54812887,9.555303908,9.654008283,2.347124268,15.57756087,32.67930768,19.31097447,406.7995627,11.31768709,8.968901314,7.36098712,31.97127189,59.99175824,4.563327287,17.829504,43.12779484,39.53950092,3.464719989,33.2892,46.58071662,34.27333108,3.037074393,13.54220308,33.62618988,28.3166351,5.32759194,31.95863133,36.76887,35.22966741,6.621297674,13.72032,35.77633621,40.96422751
10/1/1989,4.794134175,43.48548729,30.26254826,34.5400419,138.0833085,10.56101313,12.65444583,8.087493955,3.760275205,0.011165633,1.968566878,4.227173915,26.55202715,43.48548729,37.2564079,33.4141268,40.20875213,29.79913975,30.07204512,117.2793626,187.1421594,230.1879223,515.8525248,67.40197859,2.112857089,7.40491932,47.85491501,28.41950549,-2.740655231,14.8241664,37.39156079,17.26801517,-9.028717758,16.17336,24.762389,8.310837187,-12.38376851,7.085863385,24.50352854,5.665731273,-5.95215311,21.86013687,35.08641,11.1738437,-1.751747169,11.86128,29.53043484,17.98103193
11/1/1989,29.0881591,35.91852249,53.78568159,58.85043957,176.4821792,46.14942284,2.149925674,0.104266893,0.008239582,0,0.03384283,2.039072325,36.22821716,35.91852249,23.71705444,18.34927425,33.95160647,40.73295508,178.8942234,337.8002969,350.113401,388.9569171,765.7250065,299.3661386,-8.104945055,3.71402847,29.28563702,6.316483718,-16.46352034,9.4086144,29.21345386,4.1502889,-24.63841201,4.31028,19.26718891,1.034918779,-29.28436756,2.0736,13.0544096,0.841683367,-21.52918629,7.705422651,25.75856,2.602870886,-17.54625754,5.41632,34.96108749,6.117304645
12/1/1989,67.55627673,31.64642531,73.88339233,76.26353005,204.6829122,75.09399849,1.418368531,0.095347802,1.73E-05,0,0.141750076,1.360756849,46.69368863,31.64642531,14.22480872,10.26663256,36.44989733,30.85495249,402.363533,534.4250443,476.3720431,497.911328,907.7597948,459.8568164,-13.29483495,3.52687729,37.36618304,3.307802406,-21.90019117,8.2605312,24.38116922,1.391714867,-31.87916965,3.75408,12.79465378,0.36207107,-31.29018193,1.900667077,9.585571534,0.633667382,-17.05996904,5.246666024,23.91075,3.287878788,-18.99442661,6.34272,26.68930966,1.586106588
1/1/1990,104.3600644,14.58498446,84.29581358,88.07327345,236.3526022,102.7407819,0,0.000734284,0,0,0,0.022743188,30.22603355,14.58498446,8.549047779,13.26701156,22.78343635,24.6669553,612.0010093,653.8125055,543.1458931,580.5423619,1098.251598,606.7892452,-19.20351563,3.44984949,25.92349545,1.905988907,-30.28143565,8.2439424,12.5724864,0.919845797,-38.69434123,4.31532,8.288982541,0.158639392,-35.0182396,1.513595077,12.13553181,1.677354828,-26.16858241,4.598249639,20.16907,4.345932713,-23.81863561,6.04032,23.85161956,3.739600666
2/1/1990,133.1583855,20.50609692,92.66071835,97.20646793,254.8036029,119.8880872,0.020444348,0.231350482,0.000793325,0,0,0.420482444,30.8898509,20.50609692,11.41760524,5.714071035,25.46374737,17.93827192,667.8161404,715.2091168,584.8916821,634.3788649,1189.429321,694.4132302,-13.97917668,2.75982102,23.81297218,3.487692495,-22.08400821,7.7041152,16.36922342,2.992421488,-31.19217527,3.4308,10.13667054,1.178326335,-39.14850013,1.249742769,5.028636864,1.290581162,-29.92264753,3.908611084,22.86177,3.737799247,-25.0406809,5.44416,15.45573514,7.072213121
3/1/1990,154.3377149,35.70131865,107.7748523,103.7250474,284.2352691,130.3474935,22.8867602,7.80750966,3.355761359,0,1.144226432,8.292119614,38.80254672,35.70131865,25.9917,11.88109987,26.28749799,16.65060019,590.3004401,610.2336364,540.0061985,601.5700143,1198.501686,586.9601467,-4.888900992,2.65965559,33.88723815,20.48214286,-7.924534361,8.3673216,18.15849917,19.92203027,-12.35984417,3.15504,13.34257765,14.14316768,-22.68637275,1.349700923,6.849258576,3.510020277,-12.04274369,4.295120964,20.05622,18.61483103,-10.17312861,5.73504,13.63291358,22.06622233
4/1/1990,123.13784,27.26146213,116.9836253,119.9130276,279.6063175,117.4855581,96.24985782,11.44036178,4.902551099,1.675794368,42.66610823,35.62320217,16.91704352,27.26146213,28.77416192,37.62313042,13.11197823,17.66040492,389.0800767,556.8017657,482.297611,551.0767145,932.0699304,412.5140552,2.671758027,2.78295864,22.12442479,63.4170378,-4.30166969,8.3973888,14.46007697,42.55491518,-6.756110424,2.35404,14.92799542,32.47622091,-9.928056308,1.176369231,20.15454933,19.7254531,-2.342424165,4.197790843,7.920543,42.7846925,-2.736189603,5.32032,14.93167812,43.19301408
5/1/1990,24.83352091,21.67621697,58.4530159,84.51896353,179.6197599,62.33442203,66.42919786,117.0694284,118.2908489,120.0910054,129.3844044,91.2661646,10.34170689,21.67621697,15.84816805,20.57894562,7.187383682,11.50076702,67.41035399,315.3075893,198.5488182,306.5979278,559.1768587,178.1687721,10.23192394,15.9842929,47.99686212,103.7767616,6.384586244,47.1730176,39.41131784,82.70449388,6.210294885,32.51628,26.50716342,82.47381096,1.625250623,18.14041108,17.04380832,63.24869588,6.102551912,41.85705253,21.80383,81.34162438,5.192512804,19.84944,28.93135369,78.84626128
6/1/1990,1.022612968,3.072288313,2.652564372,3.326107003,122.9812315,4.227140325,4.670330359,60.6104569,15.4432943,31.26737114,9.660823766,16.15626396,0.164524132,3.072288313,1.948536834,4.177542673,2.449703654,2.758698953,2.533436472,58.20948206,8.131954676,9.871666934,405.4721066,11.3291227,17.25033053,29.6366644,52.27386247,132.4549547,11.96782299,85.24224,54.43055556,99.07514451,13.02721323,62.262,41.10407887,107.0824769,9.761524025,52.06995692,40.04332885,93.57113641,11.17575789,54.70879229,40.934,96.40191621,11.52737056,32.5872,56.48432283,102.444262
7/1/1990,4.86E-05,0.043832506,0.098446329,0.041381392,120.2656472,0.593904266,0.002007144,2.193804771,1.197124329,1.157792859,1.971122042,0.226598827,0.000836248,0.043832506,1.234359316,0.882319105,0.852833381,0.076071239,0.000197898,0.734481089,0.596428453,0.252243022,398.8476348,1.970717509,19.56285628,28.1019661,79.14648008,119.9597769,16.63911468,18.880128,57.29517903,107.4666589,14.45478651,38.3724,56.50087485,100.0454637,10.72845691,31.45225846,63.54705505,81.15290885,13.77464146,38.85022843,46.92253,101.8945725,15.02163062,23.9664,51.28135434,111.8140599
8/1/1990,0.002667859,0.822113391,0.035548625,0.380322856,120.037647,0.606685039,0.062704508,0.781667471,0.270452555,2.082689593,1.403594889,0.57518007,0.06220121,0.822113391,0.618206219,14.49828263,1.528432017,0.686027564,0.016855585,0.484388304,0.213502398,2.298305218,398.4357777,2.124268972,15.50967119,15.9151729,54.97796188,91.25752248,12.93249865,13.27104,66.48696411,76.32530993,13.4302237,22.7916,38.90016839,81.56676519,8.848697395,48.74289231,70.80219815,55.22845691,11.07799105,28.78119325,57.919,71.33461166,12.2230446,19.5984,58.92668119,77.53095346
9/1/1990,0.216686877,10.75028144,2.368937312,17.93962851,123.2733547,1.641956237,1.916584392,6.628040231,6.757691341,20.90426049,8.524320272,5.843021878,2.56335951,10.75028144,12.29605403,39.56757775,20.27328109,8.327664801,1.339474631,8.885725518,13.68076443,105.2254902,418.4083539,8.608194539,9.22494527,10.8688271,48.61061126,56.79396007,5.648490813,13.091328,46.20981354,39.57032661,3.403371463,17.406,33.63497846,35.16375942,-0.075150308,40.95625846,33.65657095,25.72545237,4.171132454,37.20550554,59.88325,35.11961722,7.096340084,16.8432,36.89655937,47.71797371
10/1/1990,8.262400927,36.88887004,20.75671294,40.81821054,144.5956243,16.43213128,7.891843696,8.431706697,5.183901133,2.396807947,2.955433384,5.03377829,28.22206315,36.88887004,40.33900417,28.3134357,35.61965545,41.57509561,51.84025178,89.35622208,130.6737079,251.7258064,554.4957321,103.8615369,1.160824283,9.8229478,52.1802112,23.24829712,-1.630314959,14.1637248,38.45674775,17.94894027,-6.122456587,13.08456,32.1188737,10.19957857,-11.01963987,9.2448,20.62304492,4.671743771,-6.809409888,30.69104964,31.36646,12.55326924,-3.697171381,13.43376,40.2855084,16.53161398
11/1/1990,34.70998133,38.43643852,50.61400768,77.18079371,177.2496319,53.79710138,3.701976869,0.555007294,0.018580126,0,0.401854198,0.11768445,44.54664762,38.43643852,29.34524107,43.24305992,35.12586193,39.56765637,217.6934892,299.2950734,334.4308785,506.3218601,771.0532063,349.0229322,-9.8853301,7.15626305,38.63531078,5.953845852,-16.57039278,8.678016,30.96171022,4.208092662,-25.0414213,4.635,24.25407087,1.396146817,-25.42525285,2.716416,33.58364776,0.054108219,-23.25661944,9.77184,28.19016,3.956937653,-19.34326253,5.41344,37.55685583,6.242096658
12/1/1990,71.60318423,34.63636372,77.96828739,99.12279521,210.4997003,86.39318212,1.215808784,0.033534011,6.94E-06,0,0.839471463,0.468669001,34.98532269,34.63636372,22.21692501,13.49586349,50.95896984,31.8985827,408.3254363,533.5176433,508.4742269,640.9888514,976.719477,536.8575235,-14.33307757,6.09603254,28.28208061,1.45291214,-22.05844573,7.4214144,27.5061642,1.077135563,-31.45930304,4.03704,18.18384656,0.035460565,-35.98537309,2.118395077,10.86064218,0.161523055,-24.18293492,6.175726265,42.19751,4.192663628,-24.80141496,5.64,30.38799692,3.749917041
1/1/1991,105.6109458,18.42496045,92.64309113,110.575944,254.5736451,109.0016496,0.001928531,0.002238817,0,0,0.119055385,0.459130092,38.95151862,18.42496045,12.72847461,5.517987492,32.17344351,25.26285436,583.7086166,631.2092758,588.5400909,674.8748026,1169.220641,643.0056091,-15.51703404,5.13479593,32.60872467,1.972417634,-25.44868186,7.5088512,15.96844643,0.750610163,-32.15412637,4.7574,11.83641255,0.05225768,-35.5298605,1.515588923,4.628357301,0.770340776,-22.9212115,5.48265253,23.48303,3.861403433,-22.77487716,5.95392,23.50165152,3.631281277
2/1/1991,130.5503133,18.30545923,102.6936671,117.9796262,285.9539617,131.88087,0.043986195,0.080448242,0.000721488,0,0.014764186,2.145962986,19.74981631,18.30545923,8.426646087,10.72120221,22.26978817,22.39882634,640.2363712,680.2207589,625.2564822,717.9856218,1233.71169,676.9894263,-16.9793956,3.78490576,14.58502103,4.267692683,-24.17925347,7.9657344,15.77797096,3.700963446,-32.02618904,3.55752,7.434827829,1.498615318,-34.8987976,1.070562462,10.04194424,0.46012023,-19.65199487,4.347481446,14.52722,4.863157622,-17.39218165,4.73328,19.84278811,6.347753744
3/1/1991,149.0511485,16.81356752,110.2124289,136.7284612,309.4718329,146.6051865,3.669236542,1.334214823,0.039772313,0,0.388475989,4.72679667,26.09776859,16.81356752,12.16158242,16.75861587,40.74631453,20.61773563,653.6652358,672.3393016,622.936597,820.6116782,1233.753155,680.1020354,-12.59664857,4.06285017,17.99810375,15.10994568,-17.37707229,9.101376,9.785818581,14.09434738,-22.78946465,3.18636,7.411992964,7.314208194,-27.22024126,1.390375385,14.84899878,3.478957916,-15.29680958,4.56941494,31.9416,14.73365231,-15.25973475,4.96608,18.34540804,15.79143221
4/1/1991,95.5743353,39.10137757,118.5756946,143.1778453,320.5285873,130.0038587,124.8417373,27.26801439,8.373035167,2.778608293,69.22638535,54.18248989,9.176078353,39.10137757,28.73658903,10.91970717,10.63443966,11.66083533,322.6331031,569.4984862,521.9302039,668.0497504,1098.82342,453.7805368,4.169340498,4.63777627,12.38786272,64.46044117,-3.849197299,9.0609408,24.42714355,39.238921,-6.752378203,2.5452,15.33238989,33.01986667,-12.77094228,1.335212308,3.786933975,20.90380835,-3.540669856,4.569310843,6.40075,41.14354184,-1.799084859,5.31024,11.06290513,48.72629074
5/1/1991,13.91850005,23.12584839,94.63118904,96.52290145,178.4303855,40.93976065,34.2849982,97.13804376,94.73281516,124.5080863,137.0173287,93.36645033,4.025107653,23.12584839,26.98002833,22.84606313,6.840510871,7.894035403,38.04748412,325.849365,338.0191652,318.1650281,547.1871493,107.7142052,11.56664878,23.6648136,21.82436684,118.7879038,4.175658317,31.0272768,33.24939035,74.07745859,3.008669417,2.69064,29.50115941,68.61619051,-0.222845701,5.000699077,13.98689469,50.28958295,5.778628701,45.84540145,20.99754,80.53078391,6.872379043,20.71344,31.96197112,87.1791131
6/1/1991,0.441342461,3.024931823,15.84185847,2.732892835,126.681822,4.937899195,3.151692402,63.61837243,43.73980398,27.92635662,17.33010971,14.25274617,0.130603087,3.024931823,5.905242962,1.82581063,5.378655686,4.638161649,1.154788627,60.66346781,48.81471104,8.138967694,415.5047312,13.4841801,18.55477979,25.7764881,39.05977421,143.4988947,11.97700656,83.569536,60.63876345,96.17341793,10.26122841,80.1522,54.30734027,83.73810604,10.81082184,64.10614154,17.09739401,97.74348257,11.45805532,54.73845976,30.32931,103.4497654,11.72620665,26.3952,62.80269199,101.0665533
7/1/1991,0.00164107,0.12271306,0.089998662,0.015306141,120.448499,0.713789865,0.041305264,3.081529169,1.37323989,0.44009573,3.043580561,1.636810994,0.041120965,0.12271306,0.410578433,0.151326544,1.565407819,1.093911285,0.010070186,0.851861648,0.324939474,0.094147463,399.3531479,2.443505476,19.01835294,18.0063458,65.32566535,122.5130253,16.82678152,29.1168,76.03886179,104.72107,16.98609413,42.1776,48.62444969,110.7246785,13.83507053,13.25376,18.78324618,106.2386758,11.6580536,41.55610988,57.66906,84.13508531,14.18502528,28.9248,72.03717133,104.1930179
8/1/1991,0.004118333,0.162678467,0.028821856,0.022271938,120.5141783,1.410958666,0.07904541,0.115128449,0.213376822,0.236893585,4.422667113,4.508548552,0.105620161,0.162678467,0.64233645,1.416680708,6.031687303,7.954742287,0.026443767,0.044015322,0.181539383,0.131801175,401.4926875,7.304564703,14.26082482,9.58307797,60.33198403,83.8021978,13.22170791,19.64736,76.67618015,69.45234522,13.50758556,26.2044,59.46841135,66.92342509,11.01102302,8.324972308,26.03451043,62.43486974,8.894896487,34.07470265,54.48444,57.79250519,13.069301,23.424,53.67438243,82.41564312
9/1/1991,0.068411388,5.972818299,0.787509057,6.491258663,120.8950715,1.579267047,0.547986779,4.558497249,2.108762547,8.065373197,6.780390127,7.116320441,0.847174436,5.972818299,4.734203419,29.6100848,9.448789734,5.089250262,0.440517011,3.923674106,5.171381831,41.46673915,404.0375051,7.92366305,11.26219845,8.81836475,52.29813273,60.17966872,7.355620534,17.217792,40.0614488,41.91907703,4.469656892,20.16,19.78026932,36.18241891,0.756713439,12.23025231,29.26300648,25.57514993,5.456140351,26.91484916,39.43073,36.86602871,6.408153159,17.2416,41.22534302,40.44758979
10/1/1991,2.715850358,45.62256575,20.23365255,35.5434237,138.4684933,15.58646049,7.628912533,9.624312687,2.586728984,0.541997541,4.084488384,4.430744579,15.70796026,45.62256575,41.4591002,28.55805449,37.03928145,37.12265995,16.97509498,91.8587986,133.2923706,228.0532934,516.8777696,99.64430392,3.786099008,9.42521492,29.64973386,31.45989011,-3.353179442,16.163712,45.20803729,15.05799712,-8.318723896,9.45288,34.88016208,8.532932197,-10.1204401,4.627318154,21.58042061,4.379759519,-6.75422632,19.74937446,30.37914,10.56076585,-5.134359401,14.484,41.75161728,13.51414309
11/1/1991,18.19755252,41.8454848,51.01440927,63.16756861,161.3469296,46.23634255,1.027445845,0.079101337,0.000798181,0.000211037,0.025005957,0.393082017,33.09650232,41.8454848,27.39043684,29.99232649,25.06315458,35.75625778,114.9699402,335.1056875,337.2837968,407.6617068,664.7498816,295.7829471,-7.431758134,6.20644881,26.07064303,6.515933865,-14.58567784,12.261888,30.64074292,2.872832488,-23.8274524,3.2472,23.02078238,0.780252874,-22.64709497,2.189641846,25.67200221,0,-18.00510398,13.76581012,22.42657,2.937799116,-15.96863626,5.82192,35.06387925,6.501663894
12/1/1991,56.88458516,23.53489438,70.26064107,84.56115536,194.0095801,83.49442743,0.279953069,0.002807633,0,0,0,0.001656103,34.77235738,23.53489438,14.17693966,11.46614222,35.30821021,35.07904397,354.434255,522.2507136,458.0631329,555.2914309,871.5198553,507.7035636,-17.91082482,4.86973831,30.13819754,1.737362637,-26.52016849,9.1960704,19.63818265,0.631149624,-33.35243735,2.55564,13.77789288,0.278085484,-35.59298284,2.169437538,11.92727447,1.584168337,-21.42982456,8.327398554,26.24715,2.383094137,-19.48452449,6.7968,30.78445195,2.803410903
1/1/1992,87.3945983,26.15744661,85.63110571,95.25834918,221.7193643,107.2240125,0.028061469,0.008950226,0,0,0,0.15860011,34.46935928,26.15744661,16.05000673,9.152369962,27.40548931,27.13278538,489.7263963,626.7465815,548.0583754,626.1659668,990.512102,573.378606,-14.38857207,3.95184814,29.07493561,2.778076767,-20.70629491,9.9211392,24.35768405,1.32601153,-31.66525954,2.64888,14.92070383,0.216496112,-37.17976187,2.281890462,10.38074097,1.161723494,-19.79872377,6.646970602,21.16062,2.472089314,-19.31522658,7.12992,25.15778902,3.528119879
2/1/1992,110.1850804,21.86196521,100.2108699,106.8145515,245.4010086,129.9965353,0.366147416,0.231692135,0.000326026,0,0.334348444,10.53899861,21.69583949,21.86196521,16.41197107,14.47720081,25.5799787,21.4682218,525.2702758,677.6932424,616.8378911,693.8428434,1097.503395,687.2991163,-13.96296789,3.26738441,17.82148438,5.26302227,-20.75060965,9.3256704,19.09434836,2.790109525,-29.21896401,2.31012,13.71082462,0.743768787,-32.64529058,1.875943385,13.7084775,0.11042084,-22.19362104,4.39172241,20.25169,4.074800567,-19.33934978,6.4056,21.701286,5.831364319
3/1/1992,126.6315499,23.51849083,113.9204036,115.5249927,267.8682219,132.6740749,11.1402102,1.505178843,0.084568929,0,0.08316564,10.36439643,20.27067772,23.51849083,21.9665768,5.903775331,21.20262481,18.9920708,543.1596843,673.4064505,626.6087623,682.1729127,1083.54041,578.8128551,-9.51659405,3.20587932,13.95015453,17.26461601,-14.01149672,10.361088,13.52654469,14.7195257,-19.83407727,2.28492,13.0466704,7.437387116,-28.98477032,1.988662154,3.865791642,3.62184364,-12.77113238,4.298035663,11.03955,15.82137161,-9.666971064,6.76464,13.61752905,22.4814479
4/1/1992,102.8238575,36.23798441,129.9317174,130.403888,283.4264731,131.8806141,57.60416357,11.68197107,5.952970831,3.564380326,13.73022777,32.30494362,27.89797932,36.23798441,23.97017794,28.39142585,26.12694737,26.36510958,389.7147103,641.1429488,570.5547029,648.7271444,1023.439218,497.9190877,-1.62884602,3.18098441,34.25813874,45.05604235,-6.540463055,10.813824,23.58098256,36.57803515,-8.437869224,1.9782,12.59543032,26.5159538,-12.25631341,1.615547077,16.91270627,13.97194536,-6.806379741,4.224647711,15.56703,31.45454662,-4.690432937,6.73872,25.10778707,39.13727061
5/1/1992,30.19302007,16.37712746,84.56387087,98.90750172,264.0523679,90.33506386,84.7284498,139.9522323,115.555341,108.3682445,121.1755846,87.94621472,6.016191223,16.37712746,19.78726799,27.86973415,30.67817327,17.10318144,99.69526384,333.1026263,283.8346211,361.3279688,852.0114602,278.2057063,9.81324047,11.2123769,27.73730683,102.9029654,6.336030954,45.881856,26.50995504,81.63134232,4.577303065,5.1696,26.572676,72.03907103,-0.673346693,15.66817477,17.81921852,51.8923878,1.52137165,15.06264289,21.76865,58.65279348,3.946505986,23.69232,24.25380843,73.96929739
6/1/1992,1.86370141,9.305722369,9.484551902,6.782425781,139.9000474,12.92325028,6.792724021,44.38496166,31.71662108,46.42514135,55.98715631,43.95896425,3.134084607,9.305722369,7.501173574,5.514789347,2.039501234,3.377162534,5.847553353,87.04854461,33.11979923,22.89006348,446.6734916,33.57055846,13.10489032,24.8480542,51.73358087,108.6939577,10.36043624,84.623616,55.76466663,92.0886301,12.16249271,85.2516,42.90882281,97.63816801,8.121242485,50.99328,35.06835938,86.44690259,10.90478438,58.83579759,42.17195,100.2918707,11.55682261,39.8736,44.48077851,100.118134
7/1/1992,0.042874951,0.145482497,0.021741994,0.006118442,122.0080963,0.597029693,0.26761133,8.723763169,0.474651071,0.18635247,5.325667081,0.56945047,0.016339525,0.145482497,0.454566735,0.148872708,0.828108418,0.549258926,0.113929567,4.812553305,0.127324113,0.035892178,402.7161075,2.061262029,17.6670877,23.5330169,64.44823575,118.9037329,15.49492714,34.5848832,54.86907916,99.73758003,14.85322048,38.7936,69.46993058,97.35791692,11.33767535,23.07544615,29.26849793,91.98737172,13.04545455,51.48680096,55.3642,91.86777585,13.62678901,29.1408,47.81424118,103.8216331
8/1/1992,0.008628967,1.027116884,0.14966282,2.495997564,120.3652633,0.639511671,0.150896155,0.321513536,1.285021849,15.68102418,2.795773295,0.907143237,0.208505665,1.027116884,1.3672466,18.03715034,2.60035468,0.969071476,0.052507412,0.300718897,0.95935649,15.40481759,399.6929427,2.33724446,14.77390217,12.7491254,79.39429945,77.20021812,13.61489945,15.01632,61.7957109,74.75639438,11.79476196,32.5116,38.66437763,78.3566508,5.772745687,9.537230769,36.2586188,54.35871364,9.851514996,39.82009446,50.15905,61.8417887,11.89791997,19.6464,43.94187252,84.2596531
9/1/1992,0.724604144,19.61952282,2.938628018,8.269610367,133.3811142,8.581911176,2.532264015,8.297487757,5.762275406,3.631736578,4.816387467,14.62755361,5.336471542,19.61952282,17.6977695,18.30949569,39.91575483,36.69098414,4.644254573,20.21549743,18.49287408,52.3483604,484.1870098,53.46133017,7.574121094,9.18651661,41.30106456,45.02637524,3.801798267,13.008384,44.47414399,33.87861366,3.261469171,16.9992,34.1966624,30.22215401,-0.324849712,9.012184615,19.86007953,25.86372819,0.351674641,31.7462747,42.37357,26.23923562,2.848835112,13.89216,51.38587424,34.82196522
10/1/1992,8.408434804,44.97797188,26.32844533,24.73040817,165.0848405,26.10932719,10.09002161,11.54606382,6.655035961,0.337430561,3.821471859,8.347923732,27.44872508,44.97797188,39.8271373,25.60565138,32.77002949,25.68114771,50.50102476,145.2102569,163.9950567,159.8218903,664.672451,151.6104387,0.511208738,10.5788746,42.75113324,25.33142774,-3.645921456,12.5881344,34.77165623,16.79415543,-6.924985184,15.47712,28.09511636,10.8807947,-13.24388817,4.483628308,17.8752916,2.087374655,-8.991865873,17.36785735,21.76639,10.98596552,-3.277704071,10.6056,24.64820599,17.59417669
11/1/1992,37.08411043,37.97192657,51.06395415,59.43906272,196.4489535,48.15869507,1.930025532,0.406182925,0.010520428,0,0.245914261,0.527004689,42.88500053,37.97192657,19.04328889,37.19357753,44.35248776,27.42858892,230.2432565,361.7818954,331.9438929,407.5458459,848.3069835,282.8627677,-9.93445012,7.38822508,38.10000429,6.336264139,-18.56827157,8.47584,31.61393355,3.131021195,-29.1367846,4.50144,16.54858002,0.698976534,-28.91743252,1.889501538,30.42549161,0.661322645,-14.28086062,9.432798072,33.5942,4.004784908,-10.40673909,7.62528,23.67373194,4.884359706
