DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,Barton Ck360,Colorado Rv,Bear Ck,Onion Ck,Walnut Ck
3/8/03,3.284754252,2.599486555,,0,14.2,4.7572224,43.89104,0.030015808,5.4368256,1.20912736
3/9/03,3.284754252,2.658951933,,0,16.1,4.5023712,85.516736,0.0283168,5.3235584,1.1468304
3/10/03,3.284754252,2.656120249,,0,16.4,4.3041536,99.391968,0.027467296,5.1253408,1.07037504
3/11/03,3.256437405,2.588159816,,0,16.4,4.0776192,75.889024,0.02548512,4.9837568,1.02506816
3/12/03,3.256437405,2.64479351,,0.762,20.3,3.964352,31.14848,0.022087104,4.9271232,1.01090976
3/13/03,3.256437405,2.647625195,,0.508,23.6,3.7661344,36.245504,0.022087104,4.7289056,0.9627712
3/14/03,3.256437405,2.602318239,,0,20,3.4546496,26.90096,0.020388096,4.530688,0.86649408
3/15/03,3.256437405,2.517367698,,0,17.8,3.2847488,36.81184,0.018122752,4.389104,0.82685056
3/16/03,3.256437405,2.59665487,,0,20.6,3.1431648,43.324704,0.016423744,4.2758368,0.78154368
3/17/03,3.284754252,2.619308348,,0,18.9,3.0015808,50.97024,0.014441568,4.1342528,0.75322688
3/18/03,3.284754252,2.712753943,,2.286,16.4,2.9449472,60.88112,0.014441568,4.0776192,0.96560288
3/19/03,3.256437405,2.681605411,,0,17.5,2.83168,35.679168,0.0141584,3.8510848,0.78720704
3/20/03,3.228120558,2.664615303,,0,14.2,2.53718528,32.281152,0.011609888,3.5679168,0.68243488
3/21/03,3.228120558,2.613644978,,0,14.7,2.41825472,24.06928,0.01132672,3.3696992,0.65978144
3/22/03,3.228120558,2.559842969,,1.778,13.6,2.31631424,22.8516576,0.009627712,3.3130656,0.68809824
3/23/03,3.228120558,2.667446987,,0,15.8,2.26251232,47.005888,0.009627712,3.256432,0.67677152
3/24/03,3.199803711,2.653288564,,0,17.8,2.12942336,23.219776,0.010760384,3.0865312,0.59182112
3/25/03,3.228120558,2.698595519,,1.778,19.2,2.03314624,24.3807648,0.012459392,3.0015808,0.5946528
3/26/03,3.228120558,2.766555952,,0,18.3,1.97084928,73.62368,0.076738528,2.9449472,0.5804944
3/27/03,3.228120558,2.633466771,,0,19.2,1.8689088,36.528672,0.045023712,2.8175216,0.5521776
3/28/03,3.228120558,2.579664762,,0,15,1.80094848,31.431648,0.30865312,2.690096,0.50687072
3/29/03,3.199803711,2.514536014,,0,10.3,1.74431488,20.3314624,0.31714816,2.49754176,0.47572224
3/30/03,3.199803711,2.554179599,,0,11.9,1.53477056,27.9203648,0.28883136,2.43807648,0.47572224
3/31/03,3.199803711,2.562674654,,0,14.7,1.48096864,24.352448,0.16706912,2.37011616,0.47005888
4/1/03,3.199803711,2.650456879,,0,18.3,1.42150336,17.6696832,0.124877088,2.30498752,0.4672272
4/2/03,3.171486864,2.698595519,,0,19.7,1.35354304,21.0676992,0.100241472,2.265344,0.44740544
4/3/03,3.171486864,2.636298456,,0,23.3,1.2884144,17.4997824,0.080419712,2.2087104,0.4389104
4/4/03,3.143170017,2.647625195,,0,24.4,1.2317808,22.9932416,0.06937616,2.13225504,0.43324704
4/5/03,3.143170017,2.593823185,,0.254,23.9,1.16382048,23.219776,0.063429632,2.0246512,0.41342528
4/6/03,3.143170017,2.613644978,,0.762,24.2,1.10718688,25.0037344,0.057483104,1.9538592,0.4105936
4/7/03,3.143170017,2.54851623,,0,22.2,1.06754336,32.847488,0.048988064,1.89439392,0.40493024
4/8/03,3.11485317,2.412595364,,0,14.7,0.9627712,26.4195744,0.044457376,1.73865152,0.35396
4/9/03,3.11485317,2.412595364,,0,13.6,0.88914752,16.9051296,0.04389104,1.63387936,0.31997984
4/10/03,3.11485317,2.412595364,,0,14.4,0.87498912,32.281152,0.09061376,1.59423584,0.31997984
4/11/03,3.11485317,2.412595364,,0,18.9,0.82685056,27.4389792,0.129124608,1.59140416,0.3398016
4/12/03,3.086536323,2.40410031,,0,19.7,0.76738528,25.0886848,0.132805792,1.50645376,0.3256432
4/13/03,3.086536323,2.321981454,,0,21.7,0.70792,25.343536,0.131389952,1.44698848,0.3114848
4/14/03,3.086536323,2.22287249,,0,22.5,0.64562304,23.9560128,0.10477216,1.3875232,0.29449472
4/15/03,3.086536323,2.22287249,,0,22.8,0.60031616,47.005888,0.099675136,1.31389952,0.283168
4/16/03,3.058219476,2.22287249,,0.254,24.2,0.56067264,40.209856,0.09061376,1.27708768,0.278354144
4/17/03,3.058219476,2.22287249,,0,21.7,0.51819744,28.883136,0.076172192,1.19496896,0.267027424
4/18/03,3.001585782,2.22287249,,0,22.8,0.48421728,30.015808,0.071358336,1.1893056,0.26334624
4/19/03,2.888318394,2.22287249,,0,21.9,0.46439552,36.81184,0.070225664,1.1893056,0.265045248
4/20/03,2.916635241,2.22287249,,0,21.1,0.4530688,32.281152,0.081835552,1.1609888,0.27042544
4/21/03,2.916635241,2.22287249,,0,21.9,0.43041536,37.378176,0.084384064,1.04488992,0.250037344
4/22/03,2.916635241,2.22287249,,1.016,17.8,0.39360352,39.077184,0.112134528,0.97976128,0.6796032
4/23/03,2.916635241,2.22287249,,0,22.2,0.37378176,24.4657152,0.08636624,1.02506816,0.60597952
4/24/03,2.944952088,2.22287249,,0,26.9,0.37095008,24.5789824,0.089764256,0.99675136,0.34263328
4/25/03,2.944952088,2.228535859,,0,22.5,0.31714816,23.4179936,0.094011776,0.86932576,0.257399712
4/26/03,2.944952088,2.22287249,,0,22.2,0.253718528,20.6146304,0.076172192,0.80136544,0.223136384
4/27/03,2.944952088,2.22287249,,0,23.9,0.193120576,24.8904672,0.071641504,0.74473184,0.20671264
4/28/03,2.916635241,2.22287249,,0,24.4,0.141017664,26.8160096,0.084384064,0.69659328,0.202181952
4/29/03,2.916635241,2.22287249,,0,23.3,0.104205824,24.3807648,0.08070288,0.67110816,0.203314624
4/30/03,2.916635241,2.22287249,,0.254,25.3,0.089481088,23.4463104,0.071641504,0.67677152,0.204730464
5/1/03,2.916635241,2.22287249,,0,26.4,0.075605856,28.599968,0.075605856,0.63995968,0.206429472
5/2/03,2.916635241,2.22287249,,0,27.2,0.054934592,24.9754176,0.082685056,0.58615776,0.196518592
5/3/03,2.916635241,2.22287249,,0,24.7,0.022087104,33.696992,0.070792,0.57199936,0.183209696
5/4/03,2.916635241,2.22287249,,0,28.1,0.01274256,8.636624,0.063146464,0.58615776,0.18264336
5/5/03,2.916635241,2.22287249,,0,28.1,0.00424752,42.192032,0.058615776,0.56067264,0.17839584
5/6/03,2.888318394,2.40976368,,0.762,25.8,0,36.245504,0.060597952,0.51536576,0.30015808
5/7/03,2.888318394,2.387110202,,0,28.3,0,36.81184,0.049837568,0.51819744,0.279769984
5/8/03,2.888318394,2.406931995,,0,29.7,0,40.209856,0.047855392,0.47855392,0.210393824
5/9/03,2.888318394,2.242694282,,0,28.6,0,36.81184,0.047572224,0.42192032,0.178112672
5/10/03,2.888318394,2.22287249,,0,28.1,0,36.81184,0.045873216,0.37378176,0.158857248
5/11/03,2.888318394,2.22287249,,0.254,24.7,0,32.56432,0.047289056,0.35112832,0.146114688
5/12/03,2.888318394,2.22287249,,14.224,19.7,0,50.120736,0.0495544,0.35112832,2.12376
5/13/03,2.888318394,2.22287249,,0,26.4,0,40.493024,0.047855392,0.33413824,0.76172192
5/14/03,2.888318394,2.208714066,,0,28.9,0,35.396,0.04813856,0.3114848,0.32847488
5/15/03,2.860001547,2.208714066,,0,29.4,0,36.528672,0.043041536,0.281468992,0.23927696
5/16/03,2.860001547,2.26534776,,0,30.8,0,37.944512,0.041625696,0.246922496,0.262213568
5/17/03,2.860001547,2.26534776,,0,27.2,0,38.510848,0.039360352,0.213508672,0.173581984
5/18/03,2.860001547,2.208714066,,0,26.7,0,42.758368,0.033413824,0.20246512,0.148380032
5/19/03,2.860001547,2.208714066,,0,29.2,0,40.776192,0.031997984,0.204447296,0.142150336
5/20/03,2.806199538,2.211545751,,0,22.8,0,39.926688,0.032847488,0.190005728,0.139884992
5/21/03,2.772219321,2.12093184,,0.508,21.7,0,42.4752,0.033130656,0.173865152,0.159706752
5/22/03,2.766555952,2.055803092,,0,23.9,0,48.13856,0.03114848,0.167918624,0.234179936
5/23/03,2.758060898,2.041644669,,0,26.7,0,48.13856,0.030865312,0.158290912,0.201615616
5/24/03,2.749565844,2.041644669,,0,28.3,0,50.403904,0.022936608,0.152627552,0.1486632
5/25/03,2.746734159,2.041644669,,0,26.9,0,63.146464,0.023219776,0.148380032,0.124877088
5/26/03,2.749565844,2.041644669,,19.05,24.4,0,54.368256,0.026334624,0.171033472,3.9360352
5/27/03,2.749565844,2.041644669,,0,25,0,63.429632,0.027750464,0.159423584,0.68243488
5/28/03,2.743902474,2.041644669,,0,23.9,0,45.30688,0.027184128,0.155459232,0.273823456
5/29/03,2.743902474,2.041644669,,0,25.8,0,58.332608,0.024918784,0.148096864,0.16706912
5/30/03,2.74107079,2.044476353,,0,30.6,0,63.146464,0.027467296,0.141300832,0.130823616
5/31/03,2.74107079,2.092614993,,0,29.7,0,52.38608,0.030015808,0.131106784,0.11185136
6/1/03,2.738239105,2.044476353,,0,28.6,0,54.085088,0.030298976,0.126576096,0.100807808
6/2/03,2.74107079,2.041644669,,0,28.1,0,47.005888,0.028883136,0.166219616,0.0991088
6/3/03,2.760892583,2.041644669,,0,28.1,0,50.403904,0.028033632,0.163954272,0.111001856
6/4/03,2.772219321,2.041644669,,48.768,26.1,0,66.827648,0.02548512,0.182077024,6.8809824
6/5/03,2.78354606,2.041644669,,21.59,23.9,0.005097024,50.687072,0.02265344,0.43324704,4.5023712
6/6/03,2.775051006,2.041644669,,2.54,25,0.213225504,54.368256,0.027184128,0.6512864,1.83209696
6/7/03,2.760892583,2.041644669,,0,25.3,0.149512704,56.6336,0.031997984,0.3681184,0.54085088
6/8/03,2.752397528,2.041644669,,0,25.8,0,53.235584,0.022370272,0.276655136,0.31714816
6/9/03,2.749565844,2.041644669,,0,27.2,0,58.04944,0.021803936,0.248904672,0.246922496
6/10/03,2.749565844,2.041644669,,0.254,26.7,0,39.64352,0.024352448,0.24210864,0.212942336
6/11/03,2.743902474,2.041644669,,0,30,0,60.031616,0.030298976,0.212659168,0.193686912
6/12/03,2.738239105,2.041644669,,0.508,28.3,0,50.403904,0.030298976,0.196518592,0.186324544
6/13/03,2.74107079,2.041644669,,40.386,26.7,0.024352448,74.473184,0.03114848,0.29166304,3.8510848
6/14/03,2.763724267,2.653288564,,0,25.6,0.107887008,69.092992,0.028599968,0.44457376,3.9077184
6/15/03,2.749565844,2.426753788,,1.524,25,0.07503952,62.29696,0.024352448,0.41342528,0.66261312
6/16/03,2.738239105,2.316318085,,0,26.7,0,45.30688,0.021803936,0.34546496,0.41342528
6/17/03,2.729744051,2.22287249,,0,26.9,0,60.88112,0.023219776,0.2973264,0.2973264
6/18/03,2.721248997,2.22287249,,0,26.9,0,52.669248,0.02548512,0.244373984,0.238710624
6/19/03,2.718417312,2.22287249,,0,27.8,0,56.067264,0.0283168,0.228233408,0.20671264
6/20/03,2.658951933,2.140753633,,0,28.3,0,55.21776,0.030865312,0.205579968,0.181510688
6/21/03,2.673110357,2.041644669,,0,29.4,0,52.952416,0.020954432,0.186324544,0.154892896
6/22/03,2.675942042,2.041644669,,0,30.3,0,53.518752,0.018689088,0.174431488,0.142433504
6/23/03,2.670278672,2.041644669,,0,31.1,0,62.013792,0.017273248,0.161972096,0.132805792
6/24/03,2.661783618,2.041644669,,0,31.1,0,58.615776,0.025201952,0.163104768,0.124310752
6/25/03,2.658951933,2.041644669,,0,31.1,0,48.988064,0.029166304,0.142150336,0.112984032
6/26/03,2.64479351,2.041644669,,0,30,0,65.411808,0.029449472,0.13308896,0.10194048
6/27/03,2.633466771,2.041644669,,0,28.1,0,55.21776,0.027750464,0.132805792,0.092595936
6/28/03,2.627803402,2.041644669,,0,29.7,0,57.199936,0.024635616,0.124310752,0.081269216
6/29/03,2.619308348,2.041644669,,0,29.4,0,58.898944,0.024635616,0.126576096,0.075889024
6/30/03,2.607981609,2.041644669,,0,28.3,0,49.837568,0.030582144,0.119780064,0.07362368
7/1/03,2.599486555,2.041644669,,0,29.7,0,51.536576,0.020388096,0.117797888,0.06937616
7/2/03,2.593823185,2.041644669,,0,29.2,0,56.6336,0.017556416,0.122045408,0.057483104
7/3/03,2.576833077,2.041644669,,0,29.7,0,63.429632,0.020104928,0.113550368,0.05380192
7/4/03,2.568338023,2.061466462,,7.112,27.2,0,49.837568,0.024635616,0.177546336,1.35637472
7/5/03,2.562674654,2.242694282,,1.524,24.4,0,52.102912,0.022936608,0.144132512,0.3681184
7/6/03,2.557011284,2.860001547,,5.842,28.3,0,47.572224,0.02265344,0.13025728,0.240975968
7/7/03,2.545684545,2.916635241,,2.032,28.1,0,54.368256,0.016140576,0.116948384,0.91180096
7/8/03,2.537189491,2.860001547,,11.43,28.1,0,49.837568,0.017839584,0.112984032,1.28558272
7/9/03,2.545684545,3.228120558,,0,28.1,0,55.500928,0.021520768,0.105621664,0.32281152
7/10/03,2.537189491,3.284754252,,0,29.2,0,41.05936,0.017273248,0.097976128,0.210110656
7/11/03,2.537189491,3.256437405,,0,31.1,0,67.96032,0.018689088,0.094011776,0.163671104
7/12/03,2.534357807,2.944952088,,0,29.7,0,77.8712,0.028883136,0.092879104,0.117797888
7/13/03,2.528694437,2.63913014,,0,29.7,0,71.641504,0.032281152,0.08636624,0.09061376
7/14/03,2.525862752,2.460734004,,0,30,0,66.827648,0.05097024,0.08636624,0.072491008
7/15/03,2.523031068,2.330476508,,0,27.8,0,14.6964192,0.046439552,0.0849504,0.061730624
7/16/03,2.523031068,2.237030913,,8.128,27.2,0,5.0403904,0.049837568,0.118647392,0.137619648
7/17/03,2.520199383,2.271011129,,0,28.9,0,62.013792,0.056067264,0.134787968,0.179528512
7/18/03,2.511704329,2.197387327,,0,29.4,0,71.924672,0.048988064,0.090047424,0.072491008
7/19/03,2.508872644,2.061466462,,0,30.3,0,76.738528,0.042758368,0.084667232,0.057766272
7/20/03,2.503209275,2.041644669,,0,29.7,0,71.358336,0.05097024,0.081269216,0.04530688
7/21/03,2.503209275,2.041644669,,0,30.3,0,73.62368,0.8211872,0.073906848,0.035112832
7/22/03,2.491882536,2.041644669,,0,30.8,0,75.03952,0.72491008,0.068526656,0.031997984
7/23/03,2.520199383,2.041644669,,0,28.1,0,75.889024,0.3398016,0.06796032,0.029449472
7/24/03,2.511704329,2.041644669,,0,30.3,0,72.20784,0.258532384,0.075889024,0.02973264
7/25/03,2.503209275,2.021822876,,0,29.7,0,73.340512,0.195952256,0.068809824,0.026334624
7/26/03,2.497545905,1.883070326,,0,30.8,0,73.906848,0.150645376,0.063995968,0.022936608
7/27/03,2.491882536,1.871743587,,0,30.6,0,72.774176,0.14016816,0.063146464,0.021520768
7/28/03,2.483387482,1.871743587,,0,29.2,0,71.924672,0.130823616,0.066827648,0.019255424
7/29/03,2.480555797,1.874575271,,0,30,0,73.62368,0.133372128,0.061730624,0.01699008
7/30/03,2.472060743,1.871743587,,0,31.4,0,72.491008,0.126576096,0.054368256,0.013875232
7/31/03,2.460734004,1.871743587,,0,31.1,0,72.491008,0.13308896,0.048988064,0.01274256
8/1/03,2.449407266,1.854753479,,0,31.4,0,39.64352,0.145548352,0.04813856,0.011893056
8/2/03,2.446575581,1.764139568,,0,31.4,0,33.130656,0.156591904,0.047289056,0.010760384
8/3/03,2.438080527,1.713169244,,0,30.8,0,30.582144,0.14441568,0.04389104,0.01699008
8/4/03,2.432417157,1.713169244,,0,31.1,0,23.786112,0.1274256,0.04389104,0.008211872
8/5/03,2.423922103,1.713169244,,0,31.1,0,37.944512,0.114116704,0.043607872,0.006229696
8/6/03,2.412595364,1.713169244,,0,31.7,0,37.944512,0.102789984,0.040493024,0.004530688
8/7/03,2.406931995,1.713169244,,0,33.6,0,76.45536,0.095993952,0.039926688,0.005946528
8/8/03,2.398436941,1.713169244,,1.016,34.2,0,50.687072,0.10335632,0.03822768,0.005097024
8/9/03,2.384278517,1.713169244,,0,30,0,33.130656,0.102506816,0.037944512,0.00424752
8/10/03,2.384278517,1.713169244,,5.588,30.6,0,44.174208,0.095710784,0.043607872,0.003398016
8/11/03,2.372951779,1.713169244,,6.604,28.9,0,37.378176,0.068809824,0.04389104,0.41342528
8/12/03,2.372951779,1.69901082,,0,26.9,0,46.156384,0.065411808,0.044174208,4.9837568
8/13/03,2.375783463,1.69901082,,50.8,25.3,0,45.873216,0.064279136,0.043324704,1.82077024
8/14/03,2.367288409,1.713169244,,3.81,23.9,0,53.80192,0.06654448,0.067677152,5.2102912
8/15/03,2.330476508,1.713169244,,0,28.1,0,40.209856,0.069659328,0.061730624,0.849504
8/16/03,2.324813139,1.713169244,,0,31.4,0,45.590048,0.077588032,0.050403904,0.35396
8/17/03,2.319149769,1.701842505,,0,29.7,0,53.518752,0.073340512,0.042192032,0.20671264
8/18/03,2.316318085,1.693347451,,0,30.6,0,40.776192,0.078437536,0.037944512,0.166785952
8/19/03,2.310654715,1.687684081,,0,30,0,31.431648,0.080136544,0.03398016,0.118364224
8/20/03,2.293664607,1.687684081,,0,30.3,0,39.64352,0.065978144,0.030298976,0.112417696
8/21/03,2.279506184,1.679189027,,0,30,0,37.944512,0.065694976,0.027750464,0.086649408
8/22/03,2.262516075,1.563089954,,0,28.3,0,43.041536,0.074190016,0.028599968,0.072774176
8/23/03,2.245525967,1.5545949,,0,28.9,0,36.528672,0.068526656,0.022370272,0.084667232
8/24/03,2.234199228,1.534773107,,0,29.4,0,38.794016,0.076738528,0.021520768,0.08919792
8/25/03,2.22287249,1.523446369,,0,30.3,0,31.431648,0.068526656,0.01982176,0.065411808
8/26/03,2.208714066,1.517782999,,0,30.3,0,35.679168,0.071358336,0.018122752,0.07220784
8/27/03,2.194555643,1.517782999,,0,30.8,0,35.112832,0.063146464,0.016423744,0.058898944
8/28/03,2.180397219,1.51211963,,0,30.8,0,35.679168,0.058898944,0.013308896,0.048988064
8/29/03,2.16907048,1.509287945,,0,31.4,0,38.22768,0.065411808,0.012459392,0.125726592
8/30/03,2.157743741,1.51211963,,0,31.1,0,36.81184,0.075605856,0.013025728,0.044457376
8/31/03,2.146417003,1.529109738,,6.858,26.9,0,36.81184,0.06088112,0.011043552,0.04105936
9/1/03,2.146417003,1.563089954,,4.318,26.4,0,39.077184,0.061447456,0.01132672,0.256833376
9/2/03,2.129426894,1.563089954,,0,26.4,0,34.263328,0.082968224,0.00991088,0.146114688
9/3/03,2.115268471,1.56025827,,0,29.4,0,37.944512,0.063995968,0.010194048,0.090896928
9/4/03,2.101110047,1.557426585,,0,29.4,0,35.962336,0.061447456,0.00849504,0.075889024
9/5/03,2.089783309,1.563089954,,0,28.6,0,29.166304,0.066827648,0.008211872,0.06654448
9/6/03,2.07845657,1.5545949,,0,28.3,0,30.298976,0.067677152,0.008211872,0.056350432
9/7/03,2.069961516,1.529109738,,0,26.1,0,32.847488,0.051536576,0.007928704,0.046156384
9/8/03,2.055803092,1.381862134,,0,27.2,0,36.81184,0.048988064,0.007928704,0.04105936
9/9/03,2.047308038,1.376198764,,0,27.5,0,34.546496,0.046439552,0.007928704,0.037944512
9/10/03,2.038812984,1.393188872,,0.254,30.8,0,32.281152,0.047855392,0.007928704,0.035112832
9/11/03,2.033149615,1.424337404,,16.002,28.1,0,36.81184,0.045590048,0.007928704,0.3681184
9/12/03,2.089783309,1.424337404,,13.208,24.4,0,44.740544,0.053518752,0.008211872,5.1536576
9/13/03,2.098278363,1.418674035,,0,26.1,0,30.582144,0.061730624,0.011609888,0.61447456
9/14/03,2.07845657,1.424337404,,5.842,23.3,0,41.05936,0.052952416,0.014724736,6.6261312
9/15/03,2.089783309,1.421505719,,0,25,0,37.944512,0.047855392,0.01557424,1.07037504
9/16/03,2.052971408,1.424337404,,0,26.1,0,30.015808,0.05238608,0.011893056,0.35679168
9/17/03,2.044476353,1.424337404,,0,26.7,0,31.714816,0.05946528,0.01132672,0.252302688
9/18/03,2.03031793,1.424337404,,0,25,0,27.2124448,0.066827648,0.010194048,0.208694816
9/19/03,2.002001083,1.424337404,,0,24.2,0,30.015808,0.15149488,0.00849504,0.188589888
9/20/03,1.990674344,1.387525503,,1.016,23.6,0,25.909872,0.161688928,0.00849504,0.17414832
9/21/03,1.999169398,1.294079908,,8.636,21.4,0,20.388096,0.142716672,0.00991088,0.54085088
9/22/03,2.007664452,1.294079908,,0,24.7,0,18.7457216,0.106188,0.0141584,0.3114848
9/23/03,2.018991191,1.294079908,,0,23.9,0,19.5952256,0.093728608,0.013592064,0.190005728
9/24/03,1.925545596,1.294079908,,0,25.8,0,19.7084928,0.085516736,0.01132672,0.155459232
9/25/03,1.840595055,1.294079908,,0,26.1,0,19.6235424,0.082968224,0.010477216,0.13592064
9/26/03,1.749981145,1.294079908,,3.556,23.3,0,10.8453344,0.078720704,0.009061376,0.167918624
9/27/03,1.749981145,1.294079908,,0,26.4,0,27.2690784,0.074473184,0.00849504,0.166219616
9/28/03,1.744317775,1.294079908,,0,25.3,0,10.5904832,0.065978144,0.00849504,0.112700864
9/29/03,1.730159352,1.203465998,,0,23.1,0,21.0110656,0.068809824,0.00849504,0.080419712
9/30/03,1.718832613,1.163822412,,0,21.7,0,24.8904672,0.07503952,0.008211872,0.06654448
10/1/03,1.713169244,1.163822412,,0,21.1,0,24.3241312,0.082685056,0.008211872,0.057199936
10/2/03,1.707505874,1.166654096,,0,21.7,0,22.8233408,0.07928704,0.007928704,0.052952416
10/3/03,1.69901082,1.172317466,,0,20.6,0,18.972256,0.06796032,0.007928704,0.050403904
10/4/03,1.690515766,1.172317466,,0,22.8,0,26.5611584,0.06088112,0.007928704,0.048421728
10/5/03,1.682020712,1.172317466,,1.016,26.4,0,23.1914592,0.063429632,0.007928704,0.50120736
10/6/03,1.670693973,1.172317466,,1.778,24.7,0,21.8322528,0.064562304,0.007645536,1.98500768
10/7/03,1.662198919,1.172317466,,0,24.4,0,23.5878944,0.065411808,0.007645536,0.28883136
10/8/03,1.65087218,1.172317466,,3.556,25.3,0,20.1332448,0.069942496,0.007645536,0.168201792
10/9/03,1.653703865,1.172317466,,8.89,25.6,0,20.3597792,0.071075168,0.007645536,0.66827648
10/10/03,1.667862288,1.172317466,,0,22.5,0,13.592064,0.068526656,0.007362368,0.31997984
10/11/03,1.648040495,1.172317466,,8.382,22.8,0,12.9124608,0.06796032,0.007645536,0.53235584
10/12/03,1.65653555,1.189307574,,0.508,23.6,0,12.8275104,3.2847488,0.007362368,0.60597952
10/13/03,1.645208811,1.203465998,,0,24.7,0,12.5160256,5.4368256,0.007362368,0.23644528
10/14/03,1.639545441,1.186475889,,0,20.6,0,14.4132512,1.42716672,0.007362368,0.144982016
10/15/03,1.628218703,1.172317466,,0,18.6,0,12.74256,0.85516736,0.007362368,0.110718688
10/16/03,1.611228594,1.172317466,,0,22.5,0,4.5873216,0.65694976,0.007362368,0.095710784
10/17/03,1.597070171,1.172317466,,0,22.8,0,5.9182112,0.54651424,0.007362368,0.08919792
10/18/03,1.591406801,1.172317466,,0,20.3,0,6.0031616,0.46439552,0.0070792,0.077304864
10/19/03,1.580080063,1.115683772,,0,21.1,0,5.946528,0.42192032,0.006796032,0.071358336
10/20/03,1.571585009,1.059050078,,0,21.7,0,6.229696,0.36245504,0.006796032,0.065411808
10/21/03,1.568753324,1.059050078,,0,22.5,0,6.0314784,0.34546496,0.006512864,0.054651424
10/22/03,1.565921639,1.059050078,,0,24.4,0,9.4011776,0.32281152,0.006512864,0.049837568
10/23/03,1.557426585,1.059050078,,0,25.8,0,11.5249376,0.30015808,0.006229696,0.04672272
10/24/03,1.543268162,1.059050078,,0,23.3,0,11.32672,0.283168,0.006229696,0.040776192
10/25/03,1.531941423,1.059050078,,0,23.1,0,9.9391968,0.272407616,0.005946528,0.038794016
10/26/03,1.534773107,1.059050078,,2.032,13.3,0,9.9675136,0.251170016,0.005946528,0.031714816
10/27/03,1.523446369,1.059050078,,0,17.2,0,9.8259296,0.228799744,0.005946528,0.040493024
10/28/03,1.50645626,1.059050078,,0,18.9,0,11.5815712,0.212092832,0.00566336,0.053235584
10/29/03,1.503624576,1.059050078,,0,20.6,0,10.4488992,0.187174048,0.00566336,0.039360352
10/30/03,1.486634468,1.059050078,,0,24.7,0,10.5338496,0.17556416,0.005380192,0.031714816
10/31/03,1.469644359,1.059050078,,0,28.1,0,10.335632,0.167352288,0.005380192,0.029449472
11/1/03,1.430000774,1.059050078,,0,25.6,0,7.7304864,0.165936448,0.005097024,0.029166304
11/2/03,1.387525503,1.059050078,,7.62,24.4,0,7.1075168,0.149229536,0.005097024,0.093162272
11/3/03,1.328060124,1.059050078,,0,24.7,0,8.1835552,0.12600976,0.005097024,0.088914752
11/4/03,1.260099692,1.061881763,,0,24.2,0,6.9659328,0.122328576,0.005097024,0.06229696
11/5/03,1.189307574,1.059050078,,0,23.9,0,7.8437536,0.131389952,0.004813856,0.045873216
11/6/03,1.107188718,1.059050078,,0,14.7,0,6.9659328,0.141017664,0.004813856,0.03681184
11/7/03,1.044891654,1.059050078,,0,9.4,0,7.1075168,0.129124608,0.004530688,0.03681184
11/8/03,1.078871871,1.059050078,,2.032,11.1,0,7.0792,0.116948384,0.004530688,0.039926688
11/9/03,1.127010511,1.047723339,,1.016,12.5,0,8.1835552,0.110152352,0.00424752,0.05521776
11/10/03,1.169485781,0.954277744,,0,19.2,0,7.2774176,0.103073152,0.00424752,0.0495544
11/11/03,1.209129367,0.954277744,,0,22.5,0,8.7498912,0.07928704,0.00424752,0.048704896
11/12/03,1.209129367,0.954277744,,0.254,25,0,8.0986048,0.073340512,0.00424752,0.04530688
11/13/03,1.22328779,0.954277744,,5.334,17.2,0,7.928704,0.0778712,0.00424752,0.04105936
11/14/03,1.206297682,0.954277744,,0,18.1,0,8.070288,0.073340512,0.00424752,0.036245504
11/15/03,1.211961052,0.954277744,,0.762,21.4,0,7.9853376,0.069659328,0.004530688,0.036245504
11/16/03,1.211961052,0.954277744,,0,24.2,0,7.8437536,0.070792,0.004530688,0.037661344
11/17/03,1.22895116,0.954277744,,14.986,20.8,0.000849504,13.9884992,0.07362368,0.004530688,2.9166304
11/18/03,1.279921484,0.770218238,,0,17.2,0,8.778208,0.070508832,0.004813856,1.08453344
11/19/03,1.265763061,0.767386554,,0,16.1,0,7.7304864,0.56067264,0.005380192,0.24635616
11/20/03,1.214792736,0.767386554,,0,15.6,0,7.78712,1.1185136,0.005380192,0.150645376
11/21/03,1.209129367,0.767386554,,0,19.4,0,7.7588032,0.4672272,0.005380192,0.119213728
11/22/03,1.209129367,0.767386554,,0,22.8,0,7.8720704,0.30298976,0.00566336,0.11609888
11/23/03,1.203465998,0.767386554,,1.524,13.9,0,7.9853376,0.23219776,0.005946528,0.106471168
11/24/03,1.217624421,0.767386554,,0,6.4,0,7.4473184,0.212376,0.005946528,0.099391968
11/25/03,1.226119475,0.767386554,,0,10.3,0,7.645536,0.202748288,0.006229696,0.10052464
11/26/03,1.22328779,0.767386554,,0,17.5,0,7.8154368,0.190288896,0.006229696,0.107037504
11/27/03,1.220456106,0.690931067,,0,15.8,0,7.645536,0.16140576,0.005946528,0.10901968
11/28/03,1.226119475,0.685267697,,0,10.6,0,7.78712,0.13875232,0.005946528,0.098542464
11/29/03,1.226119475,0.685267697,,0,9.2,0,7.6738528,0.126292928,0.005946528,0.098542464
11/30/03,1.189307574,0.685267697,,0,14.2,0,7.5889024,0.10760384,0.005946528,0.099391968
12/1/03,1.175149151,0.685267697,,0,18.3,0,7.5322688,0.096560288,0.005946528,0.107887008
