Date,PRCP_miroc5.1.rcp26,PRCP_miroc5.1.rcp45,PRCP_miroc5.1.rcp60,PRCP_miroc5.1.rcp85,PRCP_noresm1-me.1.rcp26,PRCP_noresm1-me.1.rcp45,PRCP_noresm1-me.1.rcp60,PRCP_noresm1-me.1.rcp85,TEMP_miroc5.1.rcp26,TEMP_miroc5.1.rcp45,TEMP_miroc5.1.rcp60,TEMP_miroc5.1.rcp85,TEMP_noresm1-me.1.rcp26,TEMP_noresm1-me.1.rcp45,TEMP_noresm1-me.1.rcp60,TEMP_noresm1-me.1.rcp85
12/1/2023,1.202,0.695,1.21,0.622,0.927,1.415,3.494,1.566,12.998,7.442,16.531,13.174,13.394,12.645,13.671,9.808
1/1/2024,0.366,1.115,0.215,3.201,1.764,1.168,1.566,1.757,13.904,9.823,12.535,13.01,10.468,14.815,9.477,6.972
2/1/2024,0.268,0.49,1.807,0.869,0.188,2.273,0.808,2.61,14.863,11.596,10.559,14.041,12.839,14.37,14.962,10.472
3/1/2024,3.649,1.513,0.357,2.284,1.929,2.756,1.562,1.819,19.115,17.729,16.52,17.319,12.88,18.262,17.771,16.84
4/1/2024,2.441,2.092,3.069,5.46,0.406,2.265,1.422,4.424,23.314,22.614,21.975,20.254,20.342,19.007,24.417,19.85
5/1/2024,6.152,6.167,3.211,5.059,2.056,6.084,5.007,3.814,25.65,25.217,23.954,24.982,24.837,23.923,25.352,24.199
6/1/2024,3.102,2.424,4.559,1.736,2.482,6.398,3.307,2.637,29.228,28.91,28.076,29.296,28.532,28.2,28.052,28.509
7/1/2024,3.495,0.139,1.386,0.134,0.344,1.119,1.914,1.225,29.238,31.646,30.534,32.433,30.967,30.279,29.526,31.142
8/1/2024,1.07,0.636,8.021,0.885,2.783,2.502,4.67,1.938,29.248,32.608,29.065,32.684,30.647,29.479,28.606,29.868
9/1/2024,0.946,2.067,1.105,2.853,2.17,3.162,2.613,5.385,27.717,27.651,27.693,26.889,28.124,27.527,27.776,26.989
10/1/2024,0.369,3.596,0.684,3.33,4.586,1.669,6.858,1.389,22.677,24.592,23.244,22.152,22.945,22.819,21.149,21.654
11/1/2024,1.207,3.229,0.251,1.975,1.925,0.792,2.709,1.664,19.829,16.94,16.265,15.502,10.785,15.864,13.654,17.045
12/1/2024,2.982,3.734,3.65,0.864,1.014,1.308,0.323,0.221,10.091,12.716,16.298,12.893,13.955,11.185,14.433,12.743
1/1/2025,0.629,0.613,0.721,0.474,0.906,2.607,2.046,3.835,12.351,10.375,11.045,9.282,15.139,10.605,11.553,13.742
2/1/2025,0.303,2.937,0.409,3.596,2.307,2.243,1.642,2.641,17.894,13.775,13.13,15.078,13.456,12.886,16.185,13.431
3/1/2025,0.653,2.596,1.016,1.785,1.842,0.624,1.899,2.094,21.388,18.988,14.237,16.069,16.786,16.932,17.757,15.701
4/1/2025,1.447,2.288,1.221,1.002,2.153,0.624,3.471,2.033,22.347,24.325,20.074,21.802,19.467,21.729,21.574,21.102
5/1/2025,1.247,1.835,1.67,1.489,2.094,1.124,2.825,5.746,26.339,27.083,25.535,24.761,25.048,28.613,23.958,23.681
6/1/2025,1.597,1.253,1.532,3.015,5.046,2.679,1.108,4.259,30.567,30.406,28.812,29.163,29.239,29.94,28.314,27.385
7/1/2025,0.226,0.213,0.135,0.135,0.378,3.049,2.218,6.884,33.652,33.356,30.677,31.928,30.093,29.623,29.732,27.311
8/1/2025,0.371,1.111,0.564,13.727,1.727,1.273,1.164,1.377,33.44,31.213,31.935,30.156,30.827,30.727,29.801,28.459
9/1/2025,1.873,2.027,1.3,0.81,2.467,1.383,3.294,3.526,28.616,26.308,27.834,27.941,28.683,28.185,26.803,26.249
10/1/2025,3.06,1.349,4.094,6.798,7.685,2.692,1.608,4.473,22.415,23.066,22.92,23.176,23.404,21.245,21.005,22.584
11/1/2025,0.802,1.77,3.545,0.08,2.787,1.174,3,2.671,16.458,14.551,15.058,15.121,15.526,17.936,13.548,13.917
12/1/2025,1.457,1.358,3.007,0.561,3.141,0.204,0.794,2.836,12.73,13.727,14.332,12.275,11.653,16.161,9.822,5.685
1/1/2026,0.244,5.321,2.98,0.876,1.525,1.307,0.71,1.419,14.714,9.357,12.607,12.174,12.448,14.091,8.482,8.521
2/1/2026,1.227,2.762,1.619,0.977,0.331,2.132,4.68,1.679,13.938,14.753,15.542,11.23,12.991,13.744,16.389,10.528
3/1/2026,5.415,3.793,0.548,0.152,2.099,0.481,1.955,1.28,18.313,15.933,20.844,20.642,15.716,20.231,17.862,18.004
4/1/2026,0.131,4.245,1.594,2.304,0.837,1.548,3.905,3.094,24.42,20.409,22.055,23.713,19.518,24.633,19.379,20.235
5/1/2026,1.128,0.608,1.546,5.172,1.185,2.569,3.534,4.806,27.284,25.5,25.121,25.791,25.102,26.652,24.231,24.446
6/1/2026,5.279,2.377,0.848,0.997,4.39,2.536,3.111,5.578,27.679,28.468,30.109,30.029,29.074,29.888,28.265,27.759
7/1/2026,2.412,0.75,1.754,1.536,0.385,7.663,2.635,1.37,30.346,31.334,31.105,32.864,30.487,30.498,28.265,29.345
8/1/2026,2.668,1.341,2.449,8.313,1.419,1.253,2.53,4.069,30.446,32.149,28.905,30.224,29.995,28.628,29.196,29.761
9/1/2026,3.598,3.562,3.261,3.803,3.98,5.052,2.494,5.215,25.869,27.048,26.95,26.135,28.112,25.939,27.177,26.262
10/1/2026,0.275,1.228,0.035,0.002,9.633,5.914,2.103,1.135,23.729,22.661,23.933,24.404,20.917,21.016,21.511,21.57
11/1/2026,2.121,5.128,3.663,0.978,1.25,1.372,2.083,0.16,15.308,17.058,16.821,17.551,15.306,15.369,17.977,14.089
12/1/2026,1.656,5.371,3.679,1.631,1.124,3.159,1.658,1.028,10.874,13.582,7.788,17.215,11.728,14.821,13.03,12.175
1/1/2027,0.957,1.545,0.436,0.966,1.376,1.599,0.684,0.512,9.558,10.048,9.953,9.185,9.927,8.401,9.137,10.285
2/1/2027,2.715,3.415,2.016,0.899,2.669,1.909,1.809,3.434,14.064,12.101,11.457,7.48,12.57,15.32,14.587,14.519
3/1/2027,1.2,0.697,1.02,1.487,0.501,0.341,1.17,0.679,15.492,17.355,17.632,11.8,14.856,14.823,17.965,17.183
4/1/2027,1.381,1.344,5.86,1.544,2.531,0.442,1.821,3.14,21.108,22.465,21.694,20.866,22.551,22.216,24.321,23.579
5/1/2027,5.476,2.681,0.988,1.333,3.833,4.508,2.938,6.249,24.466,25.458,26.034,26.301,24.987,25.504,25.848,24.647
6/1/2027,2.486,3.152,0.853,0.501,2.962,8.129,7.967,0.85,28.861,29.464,28.776,30.427,29.485,27.383,27.7,29.608
7/1/2027,1.941,0.903,0.653,0.139,1.497,0.396,0.914,0.162,30.374,31.764,32.191,33.267,30.005,29.554,30.301,29.914
8/1/2027,1.279,2.781,0.623,1.709,1.38,1.608,1.245,0.337,31.07,31.317,32.052,32.585,29.537,31.061,31.96,30.781
9/1/2027,5.717,0.297,2.373,2.796,4.077,1.067,1.65,1.608,25.219,30.304,27.84,27.669,27.941,29.668,27.396,30.144
10/1/2027,18.55,2.019,0.704,0.173,6.985,0.869,8.448,3.422,21.262,22.592,23.504,23.229,21.711,22.617,24.087,24.042
11/1/2027,0.943,0.193,1.877,2.248,2.171,1.011,2.113,3.526,17.873,17.45,17.241,15.887,16.695,13.83,14.768,16.688
12/1/2027,4.747,1.222,0.554,5.018,0.158,2.326,1.395,1.398,11.283,13.882,10.588,11.886,10.681,7.89,13.528,17.857
1/1/2028,1.033,0.615,1.061,0.62,2.35,2.003,2.479,1.407,9.897,12.062,10.16,11.144,12.493,11.333,11.283,16.683
2/1/2028,2.586,1.157,1.931,5.311,2.647,1.838,0.512,1.369,10.014,11.62,10.744,14.612,14.149,11.764,14.133,13.421
3/1/2028,3.067,1.221,1.638,1.119,0.936,1.42,1.79,1.007,16.75,15.09,17.882,16.907,16.168,17.621,14.827,18.208
4/1/2028,1.819,2.156,0.685,1.178,7.61,6.167,3.945,1.281,22.101,23.718,22.415,21.51,20.574,20.825,21.224,25.021
5/1/2028,6.513,0.827,5.714,3.91,3.644,10.43,4.946,5.871,25.764,29.671,24.333,24.568,23.954,25.258,25.362,25.461
6/1/2028,3.796,0.98,0.497,0.704,0.295,5.124,2.608,3.109,28.432,31.957,30.603,29.505,28.481,27.312,28.381,27.932
7/1/2028,3.184,0.269,2.999,0.222,0.28,1.722,1.301,1.339,30.314,32.972,30.935,32.934,30.898,29.528,30.333,30.016
8/1/2028,2.095,1.876,1.531,1.786,3.119,1.441,1.387,1.781,31.231,33.196,30.244,33.302,29.751,31.267,30.472,29.844
9/1/2028,4.141,1.631,2.525,0.944,0.988,2.524,3.012,5.723,26.14,29.278,27.528,28.392,25.767,27.383,27.989,27.534
10/1/2028,0.132,2.103,6.012,1.688,9.149,5.682,3.64,7.747,22.907,23.593,23.945,25.048,22.002,21.306,21.189,22.226
11/1/2028,3.392,0.123,4.796,0.132,1.079,1.36,0.511,3.436,15.431,17.403,16.973,17.009,14.24,15.559,16.88,14.368
12/1/2028,1.491,6.658,0.941,2.689,0.39,1.986,0.294,2.476,13.377,14.57,13.661,12.632,10.491,13.18,14.455,13.388
1/1/2029,1.942,0.286,0.831,3.116,0.013,0.754,1.629,2.647,16.162,10.147,13.889,12.562,11.53,11.844,14.54,6.581
2/1/2029,1.31,2.194,2.507,1.684,0.604,1.458,2.891,1.333,12.126,12.13,13.497,12.294,12.675,15.27,10.625,12.828
3/1/2029,0.648,0.931,0.181,1.452,0.267,1.443,0.821,0.211,16.99,16.519,17.49,17.029,16.306,14.128,16.809,21.185
4/1/2029,2.429,1.478,3.542,1.565,0.501,0.575,1.276,5.863,21.723,22.226,23.879,22.053,24.379,19.461,21.421,22.53
5/1/2029,2.628,1.372,1.035,6.035,2.337,3.801,3.818,5.889,24.371,26.83,26.073,27.367,25.387,23.729,23.827,25.001
6/1/2029,4.082,4.181,1.081,5.122,0.841,2.945,0.32,4.458,27.803,28.037,29.712,29.296,30.696,28.854,29.219,27.834
7/1/2029,1.776,0.261,0.225,0.678,3.153,0.535,0.497,1.727,30.966,30.793,32.094,31.259,29.525,30.505,30.234,29.161
8/1/2029,0.958,6.153,11.641,2.094,2.283,2.052,1.201,1.467,30.058,29.306,28.617,30.92,28.88,31.177,30.535,29.685
9/1/2029,1.656,1.07,3.144,2.452,6.016,4.233,1.485,5.147,27.313,27.733,25.808,28.142,25.368,27.765,28.753,25.875
10/1/2029,1.621,1.352,0.313,5.316,1.102,1.118,1.442,3.051,24.118,23.621,23.631,22.453,21.641,21.653,22.421,21.262
11/1/2029,1.138,0.973,2.352,0.339,5.936,4.553,1.126,4.64,17.842,17.051,14.448,17.65,15.115,16.989,16.342,18.999
12/1/2029,1.978,1.288,2.528,0.575,0.891,1.525,1.239,2.912,11.397,7.947,13.896,14.198,15.116,10.394,13.617,12.646
1/1/2030,1.095,1.217,1.989,1.314,3.157,0.737,1.636,1.611,11.229,12.681,7.246,11.832,9.007,6.299,11.796,12.43
2/1/2030,0.233,0.43,0.329,0.917,2.444,2.382,2.479,2.475,15.156,17.193,11.672,11.681,11.868,15.266,13.922,15.265
3/1/2030,0.875,4.104,0.897,0.165,0.941,1.135,2.719,1.002,17.778,15.491,15.606,18.524,15.267,18.381,20.948,13.861
4/1/2030,1.534,3.998,0.816,1.975,0.115,0.692,0.104,0.104,22.801,20.744,21.4,24.237,21.745,20.938,23.188,19.574
5/1/2030,1.778,2.986,3.75,0.954,5.045,4.534,0.849,8.594,27.015,26.659,25.787,27.144,25.992,23.974,28.66,22.851
6/1/2030,4.428,4.432,0.781,17.053,1.388,6.881,2.644,2.263,29.04,27.942,29.537,29.095,29.383,26.787,30.354,27.574
7/1/2030,3.099,0.772,0.513,3.3,1.072,0.362,2.231,1.23,31.163,30.949,31.401,28.714,31.972,30.113,30.891,29.555
8/1/2030,9.103,0.195,5.657,1.126,2.534,3.508,8.611,2.722,28.882,31.511,31.739,28.927,31.044,28.429,28.971,30.937
9/1/2030,4.763,2.677,2.058,2.887,2.322,1.208,3.683,2.015,25.326,27.975,25.605,26.269,27.491,27.753,24.009,26.916
10/1/2030,1.483,6.314,6.27,0.418,7.546,0.862,7.708,5.836,19.97,23.634,22.483,24.663,22.437,22.011,23.817,22.097
11/1/2030,1.759,1.965,0.187,1.095,1.147,0.164,2.454,1.595,18.525,15.169,17.138,15.551,14.989,17.442,12.085,15.015
12/1/2030,2.392,0.617,4.744,0.311,2.279,2.942,0.128,0.234,11.118,12.097,10.927,15.383,13.746,13.548,12.047,13.889
1/1/2031,0.253,0.282,1.374,0.433,1.373,1.847,1.122,0.291,9.019,10.611,7.848,12.093,10.429,10.333,15.65,9.508
2/1/2031,0.273,0.346,2.1,0.904,2.484,0.155,2.288,2.606,11.963,17.224,12.94,17.449,11.103,14.094,12.313,15.042
3/1/2031,0.152,0.562,0.793,2.704,1.842,2.098,1.956,2.215,17.565,21.012,17.68,19.719,13.284,15.962,17.529,18.064
4/1/2031,1.677,2.132,2.048,5.066,2.462,1.338,2.791,9.397,21.986,22.496,21.545,23.71,20.969,22.011,21.422,21.664
5/1/2031,2.134,4.404,0.602,6.439,3.709,5.872,3.7,3.117,25.491,26.235,25.177,25.875,25.328,23.746,25.014,25.426
6/1/2031,2.057,3.129,6.637,5.185,0.195,2.661,0.819,0.684,29.323,29.776,29.021,28.368,29.944,28.19,30.022,29.169
7/1/2031,1.805,0.587,3.851,0.136,1.746,6.551,2.228,2.902,30.81,31.004,28.634,31.156,30.788,28.953,30.36,29.574
8/1/2031,0.818,1.377,1.36,0.697,2.773,0.863,0.729,1.691,31.252,32.193,30.307,31.152,29.102,29.206,29.869,29.307
9/1/2031,2.315,2.347,5.14,2.84,4.862,2.043,2.065,2.283,28.361,27.57,27.075,27.442,27.723,27.431,27.925,26.682
10/1/2031,0.993,2.858,8.999,5.765,2.307,2.066,4.113,3.021,22.584,22.726,22.554,23.272,20.211,22.327,21.751,21.297
11/1/2031,0.757,2.85,3.059,2.278,2.415,3.092,2.109,0.322,17.361,18.399,18.644,16.152,16.47,14.565,13.768,15.491
12/1/2031,1.044,2.949,0.841,0.162,1.729,2.048,0.893,0.838,15.057,15.098,12.168,13.985,11.877,12.456,13.025,13.595
1/1/2032,1.732,5.305,0.611,2.438,1.164,0.6,1.329,0.634,11.359,11.035,10.849,14.482,9.991,11.648,10.839,12.704
2/1/2032,2.828,1.834,3.713,3.479,0.652,2.499,2.823,2.949,11.74,13.737,12.056,14.744,10.558,13.889,14.543,16.611
3/1/2032,0.153,1.299,0.499,0.198,0.629,0.923,0.574,1.318,17.277,18.069,19.012,19.086,16.63,21.306,14.002,18.014
4/1/2032,1.62,4.053,1.354,3.943,0.194,3.341,1.371,2.24,21.777,22.308,22.352,21.992,19.485,23.38,21.848,23.054
5/1/2032,4.812,5.79,5.008,2.756,6.932,0.917,3.3,3.359,26.019,25.265,25.451,25.018,24.231,26.2,23.538,26.684
6/1/2032,3.675,3.501,2.611,1.797,7.195,1.724,0.375,5.636,28.899,28.812,29.356,29.529,27.794,30.05,29.37,28.297
7/1/2032,0.765,0.512,1.261,1.172,2.366,2.325,0.779,0.757,31.073,31.379,30.532,30.96,28.87,30.008,30.942,30.72
8/1/2032,3.142,0.734,0.218,1.36,2.149,1.839,1.706,2.471,32.209,32.619,32.161,33.154,29.38,28.738,29.518,30.086
9/1/2032,1.214,3.608,1.473,4.016,6.599,1.912,0.575,1.305,28.866,27.787,29.499,27.599,27.326,27.5,27.995,28.593
10/1/2032,1.802,1.918,1.84,1.101,1.819,1.727,0.001,3.085,23.555,21.144,23.192,24.335,21.149,21.51,23.641,23.394
11/1/2032,0.815,1.86,0.363,2.297,1.163,2.053,1.489,2.043,16.098,15.749,16.993,14.096,15.933,17.848,17.268,15.14
12/1/2032,0.577,1.625,3.458,1.253,2.232,0.074,1.12,1.773,16.511,14.31,13.612,14.192,11.044,12.673,14.725,10.886
1/1/2033,0.279,3.214,3.529,0.984,0.368,1.259,2.417,1.265,11.387,10.628,14.271,14.435,8.4,12.909,14.38,11.442
2/1/2033,0.996,4.72,2.946,3.112,2.395,1.365,1.491,2.128,12.604,9.636,11.217,18.244,13.469,16.401,13.799,13.117
3/1/2033,1.23,1.654,0.757,0.722,1.471,0.689,1.204,1.627,16.49,14.469,16.938,19.109,16.403,19.096,17.83,17.454
4/1/2033,0.555,2.11,1.343,2.159,0.857,0.104,0.72,1.279,22.036,21.083,21.412,22.342,20.901,26.232,21.629,21.597
5/1/2033,5.289,1.262,3.077,1.927,4.004,0.487,3.885,2.675,25.848,28.279,26.748,26.277,23.57,29.75,24.459,24.445
6/1/2033,2.867,2.723,1.958,4.202,2.56,1.221,3.18,3.973,28.82,30.115,30.536,29.552,28.053,30.93,28.733,28.09
7/1/2033,0.132,3.838,1.909,0.37,0.984,0.982,2.299,1.173,31.758,32.079,30.596,31.974,30.46,31.43,30.869,30.432
8/1/2033,0.043,2.584,0.7,0.878,0.583,1.246,1.474,1.437,33.915,31.353,30.912,31.885,31.747,31.166,31.314,31.16
9/1/2033,2.358,2.738,2.226,2.517,3.016,1.238,3.21,4.426,28.228,28.325,29.567,28.421,27.851,30.168,27.912,27.174
10/1/2033,8.215,2.028,5.375,1.639,0.686,2.181,0.268,1.802,21.897,22.467,22.842,24.153,22.943,24.142,23.171,20.908
11/1/2033,1.833,1.641,2.261,1.291,2.124,2.186,0.704,3.942,18.387,14.786,15.395,13.662,17.025,16.169,16.321,14.075
12/1/2033,1.542,0.349,1.391,9.197,2.323,3.471,3.052,2.378,14.498,12.702,10.524,11.674,11.691,12.817,12.549,11.397
1/1/2034,0.392,1.735,6.151,3.697,1.161,1.455,1.593,1.395,14.097,10.979,7.681,11.45,13.842,10.826,13.183,9.741
2/1/2034,2.055,2.363,2.33,3.537,2.052,2.011,1.681,2.139,15.059,11.133,10.724,10.093,12.726,11.561,14.532,14.736
3/1/2034,1.318,2.697,0.221,0.681,1.028,1.087,2.328,0.891,17.75,21.242,16.639,16.095,17.086,19.114,18.539,16.928
4/1/2034,1.882,0.49,2.142,1.678,7.904,3.08,0.545,1.347,24.228,22.44,20.482,21.988,20.396,20.443,22.757,20.305
5/1/2034,0.952,2.202,1.874,4.863,2.965,2.155,4.458,4.603,26.627,28.392,25.445,26.318,25.778,27.162,25.462,24.979
6/1/2034,1.29,1.658,2.707,5.571,4.841,7.531,4.614,3.685,30.382,30.688,30.521,28.645,27.653,28.818,29.832,27.563
7/1/2034,0.08,2.168,0.472,0.835,1.855,0.123,0.818,0.457,31.915,30.886,31.232,31.829,29.638,31.06,31.16,30.582
8/1/2034,4.38,0.447,1.195,3.95,0.974,4.32,0.673,1.12,29.947,32.781,31.15,31.2,30.808,29.438,31.324,31.536
9/1/2034,2.197,4.484,4.028,3.613,2.32,5.215,4.038,2.114,27.977,28.924,26.469,27.415,28.996,24.646,28.197,27.468
10/1/2034,0.235,3.347,9.286,3.165,7.147,2.525,3.225,5.959,22.987,21.622,23.411,23.698,22.918,25.006,22.552,22.655
11/1/2034,2.061,0.123,0.886,0.768,2.364,0.693,2.958,2.303,16.79,17.923,16.297,16.743,13.072,15.789,17.065,15.232
12/1/2034,2.43,0.728,0.476,2.963,2.991,0.423,1.802,0.311,12.273,14.244,13.483,12.82,13.031,14.512,12.532,11.913
1/1/2035,1.227,3.357,0.374,0.425,1.282,0.791,0.84,0.49,13.217,12.811,12.326,11.965,10.657,11.685,9.549,10.353
2/1/2035,2.005,1.889,2.565,1.604,1.663,1.932,3.631,3.251,12.818,13.791,9.09,13.398,12.931,17.291,12.8,16.422
3/1/2035,0.768,2.498,0.313,2.939,0.605,0.577,1.122,0.535,16.244,16.827,17.798,15.451,16.93,19.022,18.555,18.929
4/1/2035,2.599,1.644,2.112,3.741,3.652,1.012,0.164,4.49,19.737,22.96,23.424,21.938,20.862,23.299,22.347,23.402
5/1/2035,3.368,4.12,1.248,1.102,5.878,2.351,6.217,3.531,25.952,26.586,26.864,26.594,25.277,26.644,25.354,26.218
6/1/2035,2.645,3.195,3.778,2.242,3.892,1.651,1.925,4.91,30.104,29.244,28.5,29.596,27.547,30.728,28.072,28.502
7/1/2035,2.821,1.422,0.749,0.232,0.796,0.695,2.582,0.651,31.124,31.059,30.718,31.831,30.039,30.632,30.068,30.173
8/1/2035,1.651,5.973,0.974,2.079,2.784,0.75,1.24,1.095,32.287,29.252,31.935,30.933,28.708,31.049,29.672,31.88
9/1/2035,3.553,4.302,3.715,2.86,3.076,4.71,4.201,2.773,26.986,26.39,27.752,28.655,25.252,27.605,27.789,28.063
10/1/2035,0.3,0.688,0.48,0.07,7.296,1.95,3.89,2.685,23.286,21.978,23.42,23.699,23.544,21.566,23.477,23.69
11/1/2035,2.591,0.019,1.831,1.686,4.519,0.666,0.967,0.783,17.287,16.617,16.845,15.831,17.556,16.432,14.838,15.239
12/1/2035,0.763,1.562,7.291,1.104,1.998,0.983,1.375,0.795,8.823,13.635,16.503,13.674,14.083,13.861,13.267,14.367
1/1/2036,7.261,0.307,0.311,0.225,1.344,0.922,0.818,0.423,12.046,11.98,12.853,12.257,9.32,9.082,14.297,12.463
2/1/2036,2.919,2.574,3.151,0.261,3.081,1.574,1.877,2.275,12.29,12.52,12.051,14.879,15.118,13.752,15.569,13.779
3/1/2036,1.739,0.258,2.089,0.495,3.106,0.517,0.569,0.714,18.118,18.037,17.294,19.569,13.447,17.185,18.768,18.317
4/1/2036,2.172,7.758,2.666,2.162,7.392,0.974,1.832,2.573,24.752,21.829,21.485,24.651,20.686,22.103,21.178,22.193
5/1/2036,1.434,0.965,5.112,1.473,7.872,3.867,1.987,2.238,24.966,27.564,25.865,27.782,23.99,25.041,26.507,26.729
6/1/2036,3.16,4.55,5.771,6.736,2.842,4.097,3.759,1.642,30.412,30.431,27.948,28.367,27.002,29.351,29.188,30.471
7/1/2036,0.305,0.283,0.284,1.302,0.33,1.383,0.679,1.728,32.155,31.982,31.543,30.846,29.13,30.809,29.93,30.16
8/1/2036,0.108,0.837,1.354,1.662,0.518,5.172,0.482,2.292,32.492,32.848,32.672,31.379,29.674,28.763,30.109,29.685
9/1/2036,4.488,0.384,1.241,0.293,2.356,1.597,0.616,3.084,26.637,29.57,28.706,29.324,29.07,26.875,28.159,27.257
10/1/2036,0.275,3.932,0.252,0.134,8.956,5.459,1.241,3.986,24.203,24.934,24.555,24.853,23.2,21.26,21.055,24.436
11/1/2036,0.756,3.914,1.684,0.675,3.257,0.719,1.321,2.926,17.453,14.283,14.575,16.609,16.232,14.23,15.039,17.416
12/1/2036,5.715,1.175,0.579,2.708,1.531,3.358,1.667,0.31,11.559,13.64,11.584,10.799,13.264,13.524,14.617,14.001
1/1/2037,2.069,0.447,0.116,0.264,2.913,1.186,1.759,1.246,11.076,11.188,10.229,10.649,9.142,9.741,8.976,16.147
2/1/2037,2.05,2.246,1.174,1.235,5.882,1.908,0.806,2.564,13.156,12.232,13.41,14.615,10.903,13.93,15.069,15.7
3/1/2037,2.011,3.601,0.629,0.785,1.483,0.255,3.268,1.759,14.353,17.312,16.567,22.067,16.029,18.457,18.773,18.922
4/1/2037,4.016,4.042,1.55,2.455,2.369,2.324,1.561,0.104,20.243,20.681,22.454,23.41,19.513,25.007,21.815,22.831
5/1/2037,6.043,1.913,6.203,2.164,6.09,5.772,2.916,2.825,24.056,26.409,24.314,26.672,24.1,27.391,25.507,26.985
6/1/2037,4.603,2.882,0.621,5.273,4.607,1.081,3.699,2.121,28.082,29.057,29.22,28.232,27.928,30.691,29.169,30.903
7/1/2037,1.041,0.672,1.288,1.517,1.044,0.488,0.347,0.127,30.748,32.216,31.073,31.017,29.375,30.462,31.734,31.765
8/1/2037,3.018,2.247,0.654,4.019,2.846,0.892,0.951,0.907,29.055,32.462,32.476,29.545,29.044,31.016,30.973,31.411
9/1/2037,1.841,2.28,3.018,2.284,5.944,2.821,5.656,1.848,28.283,28.358,27.628,28.457,26.13,29.003,27.737,28.862
10/1/2037,2.985,1.755,11.029,0.25,1.051,6.226,2.571,0.551,23.152,23.64,22.183,24.425,22.864,21.893,22.102,21.934
11/1/2037,0.345,1.268,1.323,2.163,1.996,0.02,2.105,1.384,14.497,16.833,14.396,14.132,13.588,15.972,16.56,16.328
12/1/2037,0.461,0.817,2.407,0.776,0.333,1.433,1.639,0.323,11.999,11.354,11.321,12.547,13.36,12.121,12.644,13.329
1/1/2038,2.862,1.757,1.103,0.373,0.375,0.857,1.33,0.387,8.442,11.781,9.971,10.623,11.468,11.731,12.865,13.528
2/1/2038,0.315,3.338,3.978,1.03,2.516,3.792,4.777,3.012,14.452,10.162,12.173,9.866,17.585,9.366,14.076,11.99
3/1/2038,1.444,1.259,2.111,4.347,0.194,0.942,1.898,1.656,16.926,15.538,13.982,18.753,16.824,17.903,20.866,18.753
4/1/2038,1.057,1.197,1.378,2.646,0.705,2.017,1.553,0.104,21.632,20.523,21.54,22.034,21.629,24.591,20.757,20.643
5/1/2038,1.436,7.223,4.294,4.434,5.832,1.98,6.018,4.729,26.501,25.457,23.955,26.288,24.666,25.909,23.857,26.89
6/1/2038,3.005,1.008,0.414,12.138,1.462,3.398,2.194,1.411,30.053,29.144,29.734,28.505,28.213,29.462,28.846,30.595
7/1/2038,1.38,3.326,0.735,0.665,0.799,0.898,3.264,1.902,31.443,31.442,32.771,30.232,30.459,30.733,28.786,31.067
8/1/2038,1.032,2.128,1.615,0.726,1.129,0.555,2.989,1.307,33.048,32.697,31.525,31.926,29.647,31.652,29.045,31.588
9/1/2038,2.415,3.508,6.462,1.329,3.852,2.797,3.256,5.659,27.889,29.395,26.173,29.834,26.586,28.493,25.98,28.397
10/1/2038,0.236,6.213,2.251,1.482,0.001,9.94,2.74,2.39,23.805,22.589,20.927,23.787,22.834,23.764,20.894,22.135
11/1/2038,1.721,1.097,3.242,1.113,2.347,1.159,4.725,0.607,18.589,17.14,16.284,16.293,14.576,16.305,15.045,17.589
12/1/2038,0.539,2.79,4.195,2.391,1.605,1.135,6.952,2.656,12.783,13.22,12.833,13.543,13.378,16.01,11.317,14.903
1/1/2039,0.646,1.644,1.059,5.148,3.413,1.169,2.129,1.665,10.845,13.624,6.1,10.534,14.41,14.108,7.317,12.906
2/1/2039,1.467,0.369,2.701,2.168,2.387,1.43,1.327,2.213,17.009,10.973,11.254,11.783,12.973,13.888,10.341,13.819
3/1/2039,0.531,0.555,0.506,2.622,0.774,0.942,1.376,1.876,20.922,16.908,17.928,17.293,17.569,17.924,18.574,18.78
4/1/2039,4.594,2.88,2.424,2.642,2.392,3.083,1.013,2.875,21.905,24.866,22.925,21.975,22.226,20.177,19.997,22.359
5/1/2039,1.021,2.32,5.166,1.228,3.862,3.184,2.275,4.31,26.368,26.445,24.714,27.657,26.414,25.088,25.661,26.268
6/1/2039,0.479,1.472,3.117,1.635,2.767,3.303,2.47,4.943,30.782,32.087,28.647,31.902,28.9,30.468,28.13,28.464
7/1/2039,2.066,0.111,0.748,2.287,0.981,0.315,1.543,3.124,30.622,33.586,31.009,31.833,30.78,30.263,30.387,30.162
8/1/2039,2.241,0.196,1.914,10.944,4.02,0.696,1.128,1.691,30.364,33.502,30.166,29.836,29.501,31.416,31.725,31.394
9/1/2039,2.571,1.546,2.579,0.552,2.675,4.78,1.664,0.904,28.209,28.263,27.899,28.186,25.761,26.602,27.906,28.006
10/1/2039,0.21,0.159,5.413,5.126,0.958,9.137,8.322,3.535,22.85,25.637,23.436,23.461,24.37,22.597,23.087,24.546
11/1/2039,2.135,1.982,0.086,2.401,2.18,3.452,1.184,2.904,16.119,17.043,16.016,18.343,18.39,13.553,13.453,15.895
12/1/2039,0.947,0.194,2.943,0.161,1.244,2.446,1.448,3.402,11.666,15.254,13.844,14.907,14.407,11.939,11.139,11.593
