Date,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
1/1/1984,-15.23362594,6.28699119,17.22568145,1.469945107,-25.73936757,8.70048,18.43056559,0.501734157,-33.28922242,4.38516,12.29862705,0.138109583,-33.45070219,0.524514462,13.8903608,0.006212425,-22.86539168,5.129037108,25.76526,2.620414673,-21.58119768,5.13168,29.09724541,4.337937087
2/1/1984,-18.12703468,4.79827525,11.30460379,3.942087815,-24.91290844,8.1430272,17.84133776,2.473474403,-32.68434631,3.49632,8.466875071,0.955027105,-39.03006012,0.615832615,3.994408739,0.860120307,-24.1591719,3.280493494,19.20609,3.663158106,-16.69858504,4.69344,19.2229546,7.843511699
3/1/1984,-7.104011418,4.34284475,12.67653245,19.67137404,-15.24688529,8.99424,12.17606349,14.9245981,-22.11053676,3.10176,6.207899044,8.404154466,-26.47094384,0.624339692,8.066853433,4.702805422,-11.29058964,3.212622651,9.233684,20.66666667,-12.92279632,4.64832,12.39049213,16.92620601
4/1/1984,-3.926208899,3.43022644,25.54808765,39.80110051,-9.181631217,8.4509568,18.10324969,32.84007519,-8.72071018,2.403,21.24084936,27.81637524,-13.94128198,0.377461662,1.873446845,16.49098306,-6.136682927,3.702396145,10.41983,36.57416093,-0.921214683,5.03328,12.30287947,50.45590926
5/1/1984,8.793516591,9.83817763,36.52382383,94.96731601,4.73834303,36.5561856,32.53282805,72.25170491,5.105237691,23.96268,33.71272718,73.19434167,0.897394765,15.12630055,15.10094212,59.24168564,3.147049364,30.64118747,23.46429,70.09856097,4.966223287,17.8728,41.13832299,79.44459612
6/1/1984,15.78835208,27.2291797,57.13363238,116.7362637,12.97546489,79.19424,43.83773884,97.07321961,11.30830801,82.4364,49.60012793,92.86453238,8.711623442,29.46904615,48.3881787,77.18236767,10.74864418,46.1665388,45.90727,96.1339748,11.74168053,24.7008,63.62504565,99.97587233
7/1/1984,18.1706044,25.1760814,65.27816793,114.7834682,15.49659677,20.760192,66.57312741,96.97007843,15.84551616,33.4188,49.56123946,106.6373908,9.713226257,37.77806769,72.18691289,75.99658864,11.3850086,39.79969157,68.54301,80.93126118,14.11647255,27.6048,67.4715085,102.5011685
8/1/1984,15.87565998,18.1703593,53.39335938,92.83818681,12.59897339,16.371072,52.91868377,74.31239855,10.94178135,26.8488,46.98089912,67.43107018,7.260921746,35.48913231,45.19352377,54.35250653,8.62232886,41.79792578,61.74206,55.23141825,12.67079932,21.5136,63.08818734,76.99193138
9/1/1984,9.232472313,11.4340881,56.14528245,50.57637846,6.567180224,14.000256,30.52859566,41.21387283,3.446297588,17.4384,29.33965326,34.51896139,0.334468926,23.22166154,54.52677621,24.91382912,4.20382744,29.54192964,14.52647,39.13397246,4.499417475,18.84,34.65646194,38.55324337
10/1/1984,0.479615599,9.05501288,53.92815934,21.9861526,-5.615029278,11.7351936,34.52117453,15.09781486,-11.22835688,11.7378,26.09633457,8.142866085,-9.35711462,7.450737231,38.53952045,4.882965837,-6.625837165,17.12885205,17.32149,11.25789459,-4.22296173,14.2632,50.31669971,10.01955075
11/1/1984,-14.78258392,7.28132339,41.62130409,3.639560238,-20.75645522,11.7462528,24.69560102,3.999999824,-27.54563563,4.2624,13.45495583,1.388922364,-24.25250501,2.379190154,27.07064128,0.342685388,-19.38086249,9.285293494,13.63743,4.224880529,-17.6008313,4.84992,23.82311339,6.297005449
12/1/1984,-22.33005452,7.14161898,19.07464801,1.313241862,-27.22909642,9.087552,26.43351849,1.341939658,-33.75123467,4.96872,17.7559311,0.401264299,-37.11322645,1.518513231,18.05126072,0.97535069,-23.02647466,5.747786024,40.57681,4.622807018,-25.93660468,6.42816,21.98246263,3.074209769
1/1/1985,-18.52813144,5.43177763,21.88476992,2.892197854,-27.99492463,8.9949312,24.7174705,1.214515017,-40.19686936,4.20588,7.993010611,0.095183623,-33.70701559,1.094754462,19.32007961,1.0809619,-13.70191481,4.789578795,24.43078,6.931739041,-17.46131448,5.96832,20.38119359,3.254742018
2/1/1985,-20.9173635,4.01862508,12.52881825,5.124615479,-30.05574874,8.316864,7.625792791,3.042774786,-33.54581907,3.1104,9.846212866,1.294641834,-27.93887776,0.657969231,20.47110236,0.269338688,-25.05039966,4.00896,24.3501,3.95215311,-25.40649048,5.1576,27.2996922,6.459567103
3/1/1985,-10.51807714,3.70202034,10.24553249,15.04692349,-16.36005238,9.9093888,17.03281175,13.09685146,-21.41143795,2.87424,14.34551499,7.271281904,-29.69579002,0.669932308,5.103427069,2.988176258,-14.32073459,4.023117108,23.83598,17.35406699,-12.18411047,5.004,13.69823078,20.16547484
4/1/1985,1.358791075,3.74917424,38.3702567,46.06812865,-3.952729859,8.8881408,20.05951198,38.1079031,-6.702829856,2.27844,13.83432891,28.66706935,-15.74248595,0.555884308,9.867435065,14.03807615,-10.93732011,3.538236145,11.98356,25.73684327,-5.476289517,4.91904,22.35925599,39.99833854
5/1/1985,6.684065934,9.78750915,43.29775498,88.4096237,3.605266475,19.2475008,29.1214776,71.79775403,3.140939252,10.68552,31.37967527,67.82299819,-3.872545139,1.256256,12.18278549,43.00861648,2.798086163,9.152986988,18.04022,65.07033976,5.664808733,20.99472,20.55843887,83.57620884
6/1/1985,15.1431866,30.160922,48.26614011,118.0285779,13.05369275,76.346496,53.98500221,94.77842004,12.51860231,70.4628,38.16836149,100.9235453,7.076352412,104.4828554,21.61719533,84.2765487,8.855183725,74.68530506,50.76673,84.20574864,10.66039998,29.8176,37.69093346,103.9367696
7/1/1985,17.36890131,29.2266305,77.72856284,107.3008808,14.78201645,19.954944,62.99851477,92.75709309,14.22113232,38.6604,57.61736153,97.59307828,11.50921765,57.16224,60.42034068,81.53808374,11.99888404,50.18080771,45.0404,90.41913513,13.08960083,28.8384,53.36293562,103.6720416
8/1/1985,15.57098965,27.2994712,62.93675309,87.10318349,12.07488735,16.689024,77.97560413,66.81027812,11.4855497,24.5808,43.98509463,67.40494316,6.655711814,37.18656,54.67475185,51.02885923,9.114992181,35.93792386,56.17693,59.24609492,10.69609001,21.2688,57.04345785,73.66755156
9/1/1985,10.35049472,13.5369763,27.23265367,64.63351809,5.476814638,21.223296,43.67207069,40.52794117,3.948404752,17.3376,39.98387173,31.98133787,0.634268537,21.79008,20.44032009,27.04208527,3.299680865,38.90904289,64.86184,30.78469016,5.012063634,18.0048,46.48414023,40.03327787
10/1/1985,0.636043876,8.69154712,48.61457761,20.27945013,-2.766345662,15.515712,29.77541446,14.55028877,-8.610897168,11.88864,25.86890192,7.851716062,-12.80160418,7.531421538,18.53715243,2.211623152,-8.84146746,29.32946892,29.06955,8.533652614,-3.975707398,13.86096,36.23777259,14.24400967
11/1/1985,-10.1929666,5.11810169,34.61850962,5.754395705,-16.24553804,7.5603456,22.85939758,3.171483446,-22.93997639,3.42396,19.28299852,0.729680943,-22.04829777,1.682673231,28.69464906,0.024048097,-21.38532633,12.6747759,23.29885,4.966506958,-20.03801932,5.31648,25.29160254,6.092346242
12/1/1985,-16.22840724,4.752,29.94450979,2.774670486,-26.51361794,7.3014912,16.63600499,0.925818882,-34.423961,3.41964,11.96585147,0.363937387,-29.48416951,1.405129846,24.32679421,0.826252576,-14.59075022,8.667481446,17.93144,3.688357559,-16.22670712,5.7384,20.66123552,2.728619047
1/1/1986,-16.59466969,4.69635254,21.58476992,2.917747305,-26.46743537,8.2836864,20.23797768,1.212524039,-37.32998288,3.43044,10.54643522,0.080252854,-36.58276318,1.133169231,11.88573142,0.925651397,-19.62169028,6.944478072,20.52167,4.296491304,-19.80823627,6.30768,26.88001487,4.08519119
2/1/1986,-18.42263908,3.67858983,15.51002318,5.606154222,-21.50340448,8.6164992,14.97910771,4.046242775,-28.15924142,2.73132,11.00223416,1.606502287,-29.70941884,0.802323692,11.13132221,1.660921972,-18.76858117,5.365960482,12.13099,6.805741354,-19.81456037,5.16672,13.77556833,6.387354694
3/1/1986,-8.318241866,3.90674441,17.55024146,16.69741737,-13.81515685,9.9370368,18.21135397,15.06396869,-19.86303432,2.44836,9.146303291,9.669537107,-27.87715274,0.964489846,8.51390672,3.336072192,-17.28038402,5.024420241,15.69882,12.3999994,-13.64792078,4.84272,24.49935113,17.36722193
4/1/1986,2.004066149,3.78109831,22.72707761,53.65055026,-5.419524852,9.5769216,21.64755188,37.02505005,-8.643889223,1.94724,17.3671875,28.10716348,-12.10460961,0.609718154,5.148817655,15.54709639,-10.52472089,4.422014458,11.46182,25.86124402,-6.589351407,4.02,23.43798747,36.99334625
5/1/1986,7.547308014,13.4874793,44.61454756,82.19428738,4.06435434,24.250752,30.90639802,70.8699422,2.036845392,1.93104,19.75872263,64.20229233,-0.755911848,7.030567385,16.9314821,50.27715734,2.514513518,14.42338699,18.07923,65.07527669,4.712978369,15.36528,28.98547384,75.39550497
6/1/1986,13.86681297,26.7634983,54.05855082,106.5642841,11.81464254,91.767168,58.1058225,91.60115795,13.03991501,73.67796,42.14229944,103.1053688,9.393586979,63.19163077,29.57124405,86.95190674,10.50590143,44.25949301,32.32096,98.38755046,10.69101465,33.6816,44.4333492,102.2395982
7/1/1986,17.62582418,27.6040678,76.01607143,107.460989,16.90488143,23.943168,80.19657193,95.20405013,16.56586417,34.3296,31.03541259,109.1084305,9.395391369,25.93595077,57.06717732,80.65591486,12.44689026,42.09251855,56.99278,88.78756222,13.76489217,30.3024,68.07757069,99.84991932
8/1/1986,14.64109826,26.226061,71.3193853,80.43137529,13.07899807,21.672576,72.60666546,69.56782954,12.76357545,14.3496,47.12668385,71.76658731,7.080360428,28.10259692,58.67859939,55.16633267,8.541786595,37.94854554,63.45997,55.64179353,11.77579035,23.52,50.91192026,80.006827
9/1/1986,8.769945484,15.1888271,49.47182349,57.50769311,6.580090042,18.209664,44.59409622,42.00963485,4.866285311,15.246,34.85945731,37.00963452,0.405410858,31.21964308,33.42138183,25.83968046,4.337320574,37.78324048,36.86033,35.44497841,5.867970294,15.71904,35.31904085,40.72712268
10/1/1986,1.208846208,13.3641763,40.39450549,23.48675658,-3.150289331,19.7202816,29.43101718,16.80809151,-7.141059485,9.0108,17.57786396,11.27646019,-12.33126213,13.08361846,24.81098329,4.876753033,-5.321690902,28.79566265,33.46434,12.45933014,-1.127454507,15.06336,29.89570182,17.53228079
11/1/1986,-7.117527687,7.91394712,21.85597098,5.915933965,-14.43179241,8.3521152,30.69280116,3.001926841,-24.81294448,4.18176,18.36111294,1.183022276,-23.4903792,2.096595692,20.73813643,0,-19.26395534,16.69872578,20.59091,2.526315753,-18.10341163,7.15632,24.25559363,5.867720618
12/1/1986,-19.58296703,5.80666576,27.94488753,0.742637337,-25.13333434,8.5014144,19.74129059,0.436030821,-33.42992503,3.71988,12.28013292,0.024262494,-32.85270932,1.586038154,12.3428253,1.640080137,-15.59106796,7.861150843,20.55482,3.342264677,-15.2434273,6.04464,20.95326521,3.461065207
1/1/1987,-19.45911959,5.7841139,31.43401657,1.805494635,-28.43037994,8.0998272,19.62625567,0.750610163,-38.77152788,4.04496,9.973185393,0.007465382,-35.60621242,0.947874462,14.99232449,0.689579182,-19.31052818,6.39589012,20.32041,3.574641299,-16.69550749,6.19824,19.96334711,3.731863482
2/1/1987,-14.77027494,3.88536407,18.38088513,5.021538368,-23.50712759,8.7270912,13.84046343,2.614771888,-30.88326404,2.79216,10.08644783,1.193497944,-36.81643365,0.873836308,4.946893788,2.00320667,-18.7185008,4.952073253,16.37437,6.059968647,-16.06680597,4.98384,22.29315624,7.265557973
3/1/1987,-10.85335251,3.57373831,9.330614698,18.30362596,-17.90128502,9.217152,10.5601417,13.25812508,-23.05767657,2.2788,7.373232663,7.973028524,-25.78857715,0.862272,10.30885795,3.665330661,-15.64242549,4.750126265,7.122186,10.95135566,-15.65108121,5.38032,22.05637814,14.60507456
4/1/1987,-1.508846208,3.53829966,33.62092849,37.3335189,-5.368978805,10.17792,15.70716171,37.65703323,-9.671041894,1.44036,14.25223886,27.77483532,-17.10581319,0.653981538,10.56679277,15.21042084,-6.033333567,4.229436145,10.1927,36.56459389,-2.462229699,5.6352,16.80193878,47.004164
5/1/1987,10.83351648,12.0216081,46.86632898,96.90395105,3.892164481,19.754496,30.44449211,75.55876686,0.231065653,1.51308,25.47684001,58.52673362,-2.343086319,0.583665231,18.1449892,44.26974175,3.869378146,12.89910361,24.66944,72.53604949,5.22895191,18.65088,28.85427535,82.19642515
6/1/1987,14.47071493,30.9868475,48.02487981,115.1637459,8.382980592,69.628032,52.83658478,83.5645378,10.33172787,68.00796,52.35397539,93.16075536,7.767935774,70.04660677,38.2338466,86.03206413,10.27926728,51.35730506,39.62552,93.61722955,11.66564109,25.7856,51.2230997,104.9276353
7/1/1987,19.37829885,28.8370983,67.30791123,126.9467033,15.33924163,32.151168,61.0736643,103.8111851,14.21890404,43.164,56.95629986,98.49265138,11.85871743,38.99963077,32.84408661,90.88777555,12.93285549,38.91518458,57.66508,90.67129911,14.26605722,23.2896,62.08652442,104.7604056
8/1/1987,16.38873626,20.2439593,53.66597699,96.82219614,13.4833652,18.43776,56.1253964,76.86088924,12.38512897,27.4428,44.3343242,73.6180012,8.331663327,17.37171692,38.67288875,53.4144281,10.07129218,35.26920867,51.70979,66.22727273,10.54875257,20.424,58.35978584,71.68943931
9/1/1987,9.563573146,8.25427525,64.24077953,48.01813348,6.187475539,14.283648,40.4861638,40.53179379,2.902528362,14.7564,36.98413042,34.39976095,-0.195190384,19.64868923,29.20024032,26.66332849,3.527910686,28.65128096,45.23113,31.98564593,7.940349255,16.58256,36.17633556,48.18219634
10/1/1987,0.039725281,7.77160678,32.07509229,18.24571345,-5.174437771,12.53664,37.71701138,13.44727088,-9.756893555,9.85428,26.39406325,8.308970158,-12.43567213,6.445705846,33.51912027,0.962925852,-2.776235967,22.63784096,29.88497,15.72743403,-0.117554117,13.32192,32.18085155,20.58069884
11/1/1987,-14.54005516,5.62625085,32.43039792,1.65989006,-22.02671905,8.4316032,21.93691544,3.289017576,-30.81595471,4.6044,16.24984949,0.440698368,-29.48937915,1.578062769,11.61322645,1.034068182,-14.7644335,8.350924337,28.13915,3.334928084,-10.87346122,7.21872,31.08859818,4.94425972
12/1/1987,-14.39148352,4.72446915,32.67100575,1.59939576,-22.49113881,7.4608128,30.34854689,1.001477336,-36.17375169,3.90204,14.52467217,0.42366046,-39.63366968,1.059662769,12.0619442,1.34809624,-19.94736842,4.56941494,22.90249,2.981339487,-14.9655587,4.7352,20.37148503,2.854991602
1/1/1988,-16.95527558,4.34840949,23.8792797,1.393296625,-25.54322716,8.7792768,21.64454129,1.343930788,-34.97971149,3.92328,14.68201808,0.063455751,-34.23326732,0.758724923,22.91607434,0.913226441,-22.39792663,4.56941494,14.65113,4.336044883,-23.25116505,5.95488,23.41443258,4.693843594
2/1/1988,-19.16824348,3.65428068,10.69628692,5.718736166,-26.53025149,8.1675648,14.09068797,3.479255034,-32.50469408,3.5586,8.456526213,1.438651308,-32.83647373,0.552973292,13.01334701,0.96472937,-18.84417987,4.274613976,15.92203,6.202392627,-20.1179707,5.3664,15.13747848,6.692678721
3/1/1988,-7.975549451,3.82415186,7.671708662,22.28082376,-15.5821454,9.8827776,12.21633901,14.42286497,-21.46327514,2.98476,10.55489445,8.021553623,-27.93326497,0.413390769,3.556993871,2.491182507,-12.42647512,4.56941494,14.97059,17.85342933,-10.27088235,5.62896,17.13010943,19.96431043
4/1/1988,1.582362584,3.57725288,29.26237766,55.47363281,-4.762748939,10.171008,26.46787944,40.35453076,-7.216134859,2.42424,18.21028842,30.63756641,-13.44048057,0.400470646,5.496131912,18.72745491,-4.26586953,4.568373976,10.15431,36.42105322,-2.602662555,5.71008,21.40195247,45.34193194
5/1/1988,7.776208899,13.5009519,40.08943166,88.73665168,3.782337892,24.665472,29.16879917,72.79922734,3.468874349,14.61024,24.61656194,68.14961323,-0.554709394,2.565136246,4.235611359,56.83126935,4.819617069,19.82016,39.6211,73.6385977,4.046089769,20.112,38.99580681,73.76555615
6/1/1988,15.72615363,27.0153763,36.25303486,131.7527473,10.40359628,81.651456,70.25105371,84.41426007,12.35538879,86.2884,68.41887888,91.62553561,8.858516838,38.26057846,25.65932059,90.18637128,10.96889952,50.29854072,43.43616,95.64114365,11.92812029,30.2208,78.34352828,96.97837182
7/1/1988,19.3706044,23.1141966,56.09394746,128.7453863,14.03230622,27.091584,81.62172347,94.50520426,16.09512224,53.4276,82.93692617,100.4243282,12.7232463,19.14358154,40.68639232,90.99959465,12.77623558,40.25334361,56.75603,88.57496616,13.64367818,38.7072,76.89464863,97.18577497
8/1/1988,16.29478022,11.3676041,44.58646978,96.49175824,12.72800257,23.410944,72.51108402,69.69126623,11.86339649,47.8296,66.46886759,69.38326492,7.12845662,24.12553846,67.66382766,54.26553106,9.919777026,38.92392867,54.17896,59.83444735,12.68219634,24.6528,47.58275511,77.91522714
9/1/1988,10.38978043,8.34916881,42.75079413,57.98571509,7.517854724,21.361536,45.33739764,41.4913323,6.29458146,32.04,38.12957179,36.5635164,2.251503006,17.90340923,15.87238442,30.66733687,3.463795931,33.13492048,28.60947,35.27751138,6.057404732,20.2032,45.25196943,42.69384603
10/1/1988,1.71796714,7.74258224,34.23138522,26.71280303,-2.608156806,18.6928128,35.1006543,16.01766096,-5.947742441,19.63008,32.02461808,9.637809005,-9.613226453,6.100504615,12.71440831,4.317635271,-8.301435407,19.51370024,29.21678,8.508931721,-2.072961893,13.90464,33.90602828,16.92620758
11/1/1988,-7.092033504,3.66072407,34.75990513,9.459890512,-12.38554963,9.4604544,31.37913455,5.379576343,-22.03016114,4.4694,21.53307731,1.020469597,-27.74108177,1.349568,11.95481001,0.619238488,-19.49314381,6.411296386,23.11072,3.96650725,-15.69226257,7.25568,36.53348028,5.34109817
12/1/1988,-11.93511118,3.76118237,28.04670759,2.340329566,-20.05343685,8.9150976,22.99166315,0.935773924,-28.65400408,3.87324,18.01544979,0.315412431,-33.23447285,1.416694154,8.550480845,0.515631274,-17.88389186,5.024420241,20.87212,4.459649349,-18.23044925,6.43776,16.90499954,2.150915378
1/1/1989,-17.51972549,3.87716339,26.06087526,1.878736446,-24.60153992,8.4530304,20.79738429,0.730700079,-33.90872874,4.41792,11.95361887,0.1101144,-40.27855711,1.338003692,10.76635204,0.757915879,-30.10430684,5.024420241,22.7608,2.481977709,-24.31680597,6.87264,26.87418321,4.869217655
2/1/1989,-14.87857143,3.22081627,18.6114848,4.341538649,-18.80661679,8.2712448,16.82520848,3.900578474,-25.07399298,3.52404,10.90002375,1.928476847,-27.67394555,0.737191385,29.79775567,1.616032021,-19.06347812,4.538186024,18.74262,7.171930097,-19.11281328,5.48784,12.08980788,8.085524269
3/1/1989,-5.685440097,3.15462508,11.61502189,22.1820338,-10.68458599,9.8554752,21.21667771,16.41785558,-15.79319805,2.91924,16.30523075,9.294400963,-23.85390899,1.042382769,8.351022357,4.435671437,-17.85422585,5.024420241,10.20019,12.6076555,-19.11980033,5.48544,18.63224515,14.65149845
4/1/1989,-1.337582632,3.04283227,28.12492917,46.61703458,-5.07919094,11.055744,19.01775249,40.94412331,-7.939374342,2.50812,12.07751355,31.37989207,-16.10220539,1.030685538,16.07320598,16.43687338,-3.056140468,4.862342169,9.722025,42.48803828,-3.144426038,5.0352,7.22846427,48.5041573
5/1/1989,10.0622521,12.9125532,39.97757126,99.695661,5.349133324,28.059264,33.18540011,78.00173313,3.532932086,24.62508,29.9018005,64.68380585,-0.710420842,3.868992,10.560541,51.1034053,3.925039872,21.65048675,30.33183,70.60287081,4.604493,24.03696,40.67232823,79.63801745
6/1/1989,16.42153803,27.2643254,38.32556662,131.0736312,9.649967887,84.305664,47.59081467,89.30828705,10.58549184,112.068,65.95407981,86.80313064,10.8543092,48.98215385,29.89414767,101.1944005,10.64481705,59.20679711,52.38727,92.61722254,12.27695459,31.4736,48.00363888,106.0981697
7/1/1989,20.45730812,20.1268068,38.38253777,140.4828055,14.61965243,31.24224,63.90376124,101.0815009,14.05587043,57.2256,62.37563967,96.5516611,11.13246513,16.01324308,61.4070563,85.89299204,13.62519936,43.94709976,41.08325,96.44609613,15.55890248,20.6496,58.29631417,112.1080674
8/1/1989,15.82978086,9.67328542,47.36228966,97.27697969,12.0032113,17.805312,60.86914941,71.69222476,11.12480363,38.17008,67.78832876,65.6057833,8.331463709,25.28994462,56.98853567,59.39699247,12.05103668,35.4961388,48.47002,70.6523126,14.47562494,16.8096,52.22443004,82.89533984
9/1/1989,8.968901314,7.36098712,31.97127189,59.99175824,4.563327287,17.829504,43.12779484,39.53950092,3.464719989,33.2892,46.58071662,34.27333108,3.037074393,13.54220308,33.62618988,28.3166351,5.32759194,31.95863133,36.76887,35.22966741,6.621297674,13.72032,35.77633621,40.96422751
10/1/1989,2.112857089,7.40491932,47.85491501,28.41950549,-2.740655231,14.8241664,37.39156079,17.26801517,-9.028717758,16.17336,24.762389,8.310837187,-12.38376851,7.085863385,24.50352854,5.665731273,-5.95215311,21.86013687,35.08641,11.1738437,-1.751747169,11.86128,29.53043484,17.98103193
11/1/1989,-8.104945055,3.71402847,29.28563702,6.316483718,-16.46352034,9.4086144,29.21345386,4.1502889,-24.63841201,4.31028,19.26718891,1.034918779,-29.28436756,2.0736,13.0544096,0.841683367,-21.52918629,7.705422651,25.75856,2.602870886,-17.54625754,5.41632,34.96108749,6.117304645
12/1/1989,-13.29483495,3.52687729,37.36618304,3.307802406,-21.90019117,8.2605312,24.38116922,1.391714867,-31.87916965,3.75408,12.79465378,0.36207107,-31.29018193,1.900667077,9.585571534,0.633667382,-17.05996904,5.246666024,23.91075,3.287878788,-18.99442661,6.34272,26.68930966,1.586106588
1/1/1990,-19.20351563,3.44984949,25.92349545,1.905988907,-30.28143565,8.2439424,12.5724864,0.919845797,-38.69434123,4.31532,8.288982541,0.158639392,-35.0182396,1.513595077,12.13553181,1.677354828,-26.16858241,4.598249639,20.16907,4.345932713,-23.81863561,6.04032,23.85161956,3.739600666
2/1/1990,-13.97917668,2.75982102,23.81297218,3.487692495,-22.08400821,7.7041152,16.36922342,2.992421488,-31.19217527,3.4308,10.13667054,1.178326335,-39.14850013,1.249742769,5.028636864,1.290581162,-29.92264753,3.908611084,22.86177,3.737799247,-25.0406809,5.44416,15.45573514,7.072213121
3/1/1990,-4.888900992,2.65965559,33.88723815,20.48214286,-7.924534361,8.3673216,18.15849917,19.92203027,-12.35984417,3.15504,13.34257765,14.14316768,-22.68637275,1.349700923,6.849258576,3.510020277,-12.04274369,4.295120964,20.05622,18.61483103,-10.17312861,5.73504,13.63291358,22.06622233
4/1/1990,2.671758027,2.78295864,22.12442479,63.4170378,-4.30166969,8.3973888,14.46007697,42.55491518,-6.756110424,2.35404,14.92799542,32.47622091,-9.928056308,1.176369231,20.15454933,19.7254531,-2.342424165,4.197790843,7.920543,42.7846925,-2.736189603,5.32032,14.93167812,43.19301408
5/1/1990,10.23192394,15.9842929,47.99686212,103.7767616,6.384586244,47.1730176,39.41131784,82.70449388,6.210294885,32.51628,26.50716342,82.47381096,1.625250623,18.14041108,17.04380832,63.24869588,6.102551912,41.85705253,21.80383,81.34162438,5.192512804,19.84944,28.93135369,78.84626128
6/1/1990,17.25033053,29.6366644,52.27386247,132.4549547,11.96782299,85.24224,54.43055556,99.07514451,13.02721323,62.262,41.10407887,107.0824769,9.761524025,52.06995692,40.04332885,93.57113641,11.17575789,54.70879229,40.934,96.40191621,11.52737056,32.5872,56.48432283,102.444262
7/1/1990,19.56285628,28.1019661,79.14648008,119.9597769,16.63911468,18.880128,57.29517903,107.4666589,14.45478651,38.3724,56.50087485,100.0454637,10.72845691,31.45225846,63.54705505,81.15290885,13.77464146,38.85022843,46.92253,101.8945725,15.02163062,23.9664,51.28135434,111.8140599
8/1/1990,15.50967119,15.9151729,54.97796188,91.25752248,12.93249865,13.27104,66.48696411,76.32530993,13.4302237,22.7916,38.90016839,81.56676519,8.848697395,48.74289231,70.80219815,55.22845691,11.07799105,28.78119325,57.919,71.33461166,12.2230446,19.5984,58.92668119,77.53095346
9/1/1990,9.22494527,10.8688271,48.61061126,56.79396007,5.648490813,13.091328,46.20981354,39.57032661,3.403371463,17.406,33.63497846,35.16375942,-0.075150308,40.95625846,33.65657095,25.72545237,4.171132454,37.20550554,59.88325,35.11961722,7.096340084,16.8432,36.89655937,47.71797371
10/1/1990,1.160824283,9.8229478,52.1802112,23.24829712,-1.630314959,14.1637248,38.45674775,17.94894027,-6.122456587,13.08456,32.1188737,10.19957857,-11.01963987,9.2448,20.62304492,4.671743771,-6.809409888,30.69104964,31.36646,12.55326924,-3.697171381,13.43376,40.2855084,16.53161398
11/1/1990,-9.8853301,7.15626305,38.63531078,5.953845852,-16.57039278,8.678016,30.96171022,4.208092662,-25.0414213,4.635,24.25407087,1.396146817,-25.42525285,2.716416,33.58364776,0.054108219,-23.25661944,9.77184,28.19016,3.956937653,-19.34326253,5.41344,37.55685583,6.242096658
12/1/1990,-14.33307757,6.09603254,28.28208061,1.45291214,-22.05844573,7.4214144,27.5061642,1.077135563,-31.45930304,4.03704,18.18384656,0.035460565,-35.98537309,2.118395077,10.86064218,0.161523055,-24.18293492,6.175726265,42.19751,4.192663628,-24.80141496,5.64,30.38799692,3.749917041
1/1/1991,-15.51703404,5.13479593,32.60872467,1.972417634,-25.44868186,7.5088512,15.96844643,0.750610163,-32.15412637,4.7574,11.83641255,0.05225768,-35.5298605,1.515588923,4.628357301,0.770340776,-22.9212115,5.48265253,23.48303,3.861403433,-22.77487716,5.95392,23.50165152,3.631281277
2/1/1991,-16.9793956,3.78490576,14.58502103,4.267692683,-24.17925347,7.9657344,15.77797096,3.700963446,-32.02618904,3.55752,7.434827829,1.498615318,-34.8987976,1.070562462,10.04194424,0.46012023,-19.65199487,4.347481446,14.52722,4.863157622,-17.39218165,4.73328,19.84278811,6.347753744
3/1/1991,-12.59664857,4.06285017,17.99810375,15.10994568,-17.37707229,9.101376,9.785818581,14.09434738,-22.78946465,3.18636,7.411992964,7.314208194,-27.22024126,1.390375385,14.84899878,3.478957916,-15.29680958,4.56941494,31.9416,14.73365231,-15.25973475,4.96608,18.34540804,15.79143221
4/1/1991,4.169340498,4.63777627,12.38786272,64.46044117,-3.849197299,9.0609408,24.42714355,39.238921,-6.752378203,2.5452,15.33238989,33.01986667,-12.77094228,1.335212308,3.786933975,20.90380835,-3.540669856,4.569310843,6.40075,41.14354184,-1.799084859,5.31024,11.06290513,48.72629074
5/1/1991,11.56664878,23.6648136,21.82436684,118.7879038,4.175658317,31.0272768,33.24939035,74.07745859,3.008669417,2.69064,29.50115941,68.61619051,-0.222845701,5.000699077,13.98689469,50.28958295,5.778628701,45.84540145,20.99754,80.53078391,6.872379043,20.71344,31.96197112,87.1791131
6/1/1991,18.55477979,25.7764881,39.05977421,143.4988947,11.97700656,83.569536,60.63876345,96.17341793,10.26122841,80.1522,54.30734027,83.73810604,10.81082184,64.10614154,17.09739401,97.74348257,11.45805532,54.73845976,30.32931,103.4497654,11.72620665,26.3952,62.80269199,101.0665533
